순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수,성별,연령,지역
1,불편한 편의점 :김호연 장편소설 ,지은이: 김호연,나무옆의자,2021,,9791161571188,3810,813.7,108,남자,20대,부산
2,부자 아빠 가난한 아빠 :20주년 특별 기념판 ,지은이: 로버트 기요사키 ;옮긴이: 안진환,민음인,2018,,9791158883591,3320,327.04,72,남자,20대,부산
2,공정하다는 착각 :능력주의는 모두에게 같은 기회를 제공하는가 ,마이클 샌델 지음 ;함규진 옮김,미래엔,2020,,9791164136452,3300,332.6,72,남자,20대,부산
4,"사피엔스 :유인원에서 사이보그까지, 인간 역사의 대담하고 위대한 질문 ",지은이: 유발 하라리 ;옮긴이: 조현욱,김영사,2015,,9788934972464,3900,909,64,남자,20대,부산
5,"오늘 밤, 세계에서 이 사랑이 사라진다 해도 ",이치조 미사키 지음 ;권영주 옮김,바이포엠,2021,,9791191043297,3830,833.6,54,남자,20대,부산
6,아주 작은 습관의 힘 :최고의 변화는 어떻게 만들어지는가 ,제임스 클리어 지음 ;이한이 옮김,비즈니스북스,2019,,9791162540640,3190,181.845,53,남자,20대,부산
7,돈의 속성 :최상위 부자가 말하는 돈에 대한 모든 것 ,지은이: 김승호,Snowfox(스노우폭스북스),2020,,9791188331796,3320,327.04,52,남자,20대,부산
8,아몬드손원평 장편소설,손원평,창비,2017,,9788936434267,3810,813.7,49,남자,20대,부산
9,트렌드 코리아 2022 =서울대 소비트렌드분석센터의 2022 전망 /Trend Korea ,"지은이: 김난도,이혜원",미래의창,2021,,9788959897001,13320,320.911,47,남자,20대,부산
10,12가지 인생의 법칙 :혼돈의 해독제 ,조던 B. 피터슨 지음 ;강주헌 옮김,메이븐,2018,,9791196067694,3180,199.1,46,남자,20대,부산
11,타이탄의 도구들 :1만 시간의 법칙을 깬 거인들의 61가지 전략 ,팀 페리스 지음 ;정지현 옮김,Tornado(토네이도),2017,,9791158510619,3190,325.211,45,남자,20대,부산
12,(전설로 떠나는) 월街의 영웅 :주식투자에서 상식으로 성공하는 법 ,"피터 린치,이건 옮김",국일증권경제연구소,2017,,9788957821176,13320,327.856,44,남자,20대,부산
12,파친코 :이민진 장편소설,이민진 지음 ;이미정 옮김,문학사상,2018,1,9788970129815,4840,843.6,44,남자,20대,부산
12,나미야 잡화점의 기적 :히가시노 게이고 장편소설 ,지은이: 히가시노 게이고 ;옮긴이: 양윤옥,현대문학,2012,,9788972756194,3830,833.6,44,남자,20대,부산
