순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수,성별,연령,지역
1,공정하다는 착각 :능력주의는 모두에게 같은 기회를 제공하는가 ,마이클 샌델 지음 ;함규진 옮김,미래엔,2020,,9791164136452,3300,332.6,27,남자,20대,울산
2,부의 추월차선 :부자들이 말해 주지 않는 진정한 부를 얻는 방법 ,엠제이 드마코 지음 ;신소영 옮김,북새통,2013,,9788994702346,13320,327.04,26,남자,20대,울산
3,(천재인가 미치광이인가) 도파민형 인간 ,"대니얼 Z. 리버먼,최가영 옮김",쌤앤파커스,2019,,9788965708636,3320,511.18042,22,남자,20대,울산
3,돈의 속성 :최상위 부자가 말하는 돈에 대한 모든 것 ,지은이: 김승호,Snowfox(스노우폭스북스),2020,,9791188331796,3320,327.04,22,남자,20대,울산
5,"사피엔스 :유인원에서 사이보그까지, 인간 역사의 대담하고 위대한 질문 ",지은이: 유발 하라리 ;옮긴이: 조현욱,김영사,2015,,9788934972464,3900,909,21,남자,20대,울산
6,가면산장 살인사건 ,지은이: 히가시노 게이고 ;옮긴이: 김난주,재인,2014,,9788990982575,3830,833.6,20,남자,20대,울산
6,아주 작은 습관의 힘 :최고의 변화는 어떻게 만들어지는가 ,제임스 클리어 지음 ;이한이 옮김,비즈니스북스,2019,,9791162540640,3190,181.845,20,남자,20대,울산
8,신경 끄기의 기술 :인생에서 가장 중요한것만 남기는 힘 ,마크 맨슨 지음 ;한재호 옮김,웅진씽크빅,2017,,9788901219943,3190,199.1,19,남자,20대,울산
8,"그릿 :IQ, 재능, 환경을 뛰어넘는 열정적 끈기의 힘 ",앤절라 더크워스 지음 ;김미정 옮김,비즈니스북스,2016,,9791186805398,3190,325.211,19,남자,20대,울산
8,지구 끝의 온실 :김초엽 장편소설 ,지은이: 김초엽,Giant Books(자이언트북스),2021,,9791191824001,3810,813.7,19,남자,20대,울산
8,12가지 인생의 법칙 :혼돈의 해독제 ,조던 B. 피터슨 지음 ;강주헌 옮김,메이븐,2018,,9791196067694,3180,199.1,19,남자,20대,울산
12,질서 너머 :인생의 다음 단계로 나아가는 12가지 법칙 ,조던 피터슨 지음 ;김한영 옮김,웅진씽크빅,2021,,9788901249599,3180,199.1,18,남자,20대,울산
12,미움받을 용기 :자유롭고 행복한 삶을 위한 아들러의 가르침 ,"기시미 이치로,전경아 옮김",인플루엔셜,2014,,9788996991342,13180,189.2,18,남자,20대,울산
12,부자 아빠 가난한 아빠 :20주년 특별 기념판 ,지은이: 로버트 기요사키 ;옮긴이: 안진환,민음인,2018,,9791158883591,3320,327.04,18,남자,20대,울산
15,"정리하는 뇌 :디지털 시대, 정보와 선택 과부하로 뒤엉킨 머릿속과 일상을 정리하는 기술 ",대니얼 J. 레비틴 지음 ;김성훈 옮김,미래엔,2014,,9788937837654,3180,181.3,17,남자,20대,울산
15,"오늘 밤, 세계에서 이 사랑이 사라진다 해도 ",이치조 미사키 지음 ;권영주 옮김,바이포엠,2021,,9791191043297,3830,833.6,17,남자,20대,울산
17,월급쟁이 부자로 은퇴하라 :3년 만에 30년 치 연봉을 번 김 과장의 시스템 마련법 ,너나위 지음,RHK(알에이치코리아),2019,,9788925566511,3320,327.87,16,남자,20대,울산
17,부의 인문학 :슈퍼리치의 서재에서 찾아낸 부자의 길 ,브라운스톤 지음,Openmind(오픈마인드),2019,,9788995563502,3320,327.04,16,남자,20대,울산
17,"인스타 브레인 =몰입을 빼앗긴 시대, 똑똑한 뇌 사용법 /Insta brain ",안데르스 한센 지음 ;김아영 옮김,동양북스,2020,,9791157686179,3180,511.1813,16,남자,20대,울산
20,마지막 몰입 :나를 넘어서는 힘 ,짐 퀵 지음 ;김미정 옮김,비즈니스북스,2021,,9791162541968,3190,325.211,15,남자,20대,울산
21,이기적 유전자 ,리처드 도킨스 지음 ;이상임 옮김,을유문화사,2018,,9788932473901,3470,491.51,14,남자,20대,울산
21,종의 기원 =정유정 장편소설 /The origin of species ,지은이: 정유정,은행나무,2016,,9788956609959,3810,813.7,14,남자,20대,울산
21,도파민네이션 :쾌락 과잉 시대에서 균형 찾기 ,애나 렘키 지음 ;김두완 옮김,흐름출판,2022,,9788965965046,3180,181.71,14,남자,20대,울산
21,"총, 균, 쇠 ",재레드 다이아몬드 지음 ;김진준 옮김,문학사상,2013,,9788970128856,3900,389,14,남자,20대,울산
21,미라클모닝 :당신의 하루를 바꾸는 기적 아침 6분이면 충분하다 ,할 엘로드 지음 ;김현수 옮김,한빛비즈,2016,,9791157841110,13320,199.1,14,남자,20대,울산
21,타이탄의 도구들 :1만 시간의 법칙을 깬 거인들의 61가지 전략 ,팀 페리스 지음 ;정지현 옮김,Tornado(토네이도),2017,,9791158510619,3190,325.211,14,남자,20대,울산
27,"아들아, 돈 공부해야 한다 :50억 부자 아빠의 현실 경제 수업 ",정선용 지음,RHK(알에이치코리아),2021,,9788925588902,3320,327.04,13,남자,20대,울산
27,정의란 무엇인가 ,지은이: 마이클 샌델 ;옮긴이: 김명철,미래엔,2014,,9788937834790,3300,193,13,남자,20대,울산
27,"시선으로부터, :정세랑 장편소설 ",지은이: 정세랑,문학동네,2020,,9788954672214,3810,813.7,13,남자,20대,울산
27,상실의 시대 :무라카미 하루키 장편소설 ,지은이: 무라카미 하루키 ;옮긴이: 유유정,문학사상,2011,,9788970123691,3830,833.6,13,남자,20대,울산
27,듄 ,지은이: 프랭크 허버트 ;옮긴이: 김승욱,황금가지,2021,1,9791158887544,4840,843.5,13,남자,20대,울산
