순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수,성별,연령,지역
1,파친코 :이민진 장편소설,이민진 지음 ;이미정 옮김,문학사상,2018,2,9788970129822,4840,843.6,30,여자,60세 이상,대전
2,파친코 :이민진 장편소설,이민진 지음 ;이미정 옮김,문학사상,2018,1,9788970129815,4840,843.6,26,여자,60세 이상,대전
3,불편한 편의점 :김호연 장편소설 ,지은이: 김호연,나무옆의자,2021,,9791161571188,3810,813.7,21,여자,60세 이상,대전
3,완전한 행복 :정유정 장편소설 ,지은이: 정유정,은행나무,2021,,9791167370280,3810,813.7,21,여자,60세 이상,대전
3,이어령의 마지막 수업 ,김지수 지음,열림원,2021,,9791170400523,3100,199.1,21,여자,60세 이상,대전
6,좋은지 나쁜지 누가 아는가 ,지은이: 류시화 ;그림: 미로코 마치코,더숲,2019,,9791186900789,3810,814.62,20,여자,60세 이상,대전
6,돈의 속성 :최상위 부자가 말하는 돈에 대한 모든 것 ,지은이: 김승호,Snowfox(스노우폭스북스),2020,,9791188331796,3320,327.04,20,여자,60세 이상,대전
8,(오은영의) 화해 :상처받은 내면의 나와 마주하는 용기 ,오은영 지음,대성,2019,,9788997396870,3180,189.2,19,여자,60세 이상,대전
9,아버지에게 갔었어 :신경숙 장편소설 ,지은이: 신경숙,창비,2021,,9788936434465,3810,813.62,18,여자,60세 이상,대전
9,작별하지 않는다 :한강 장편소설 ,지은이: 한강,문학동네,2021,,9788954682152,3810,813.62,18,여자,60세 이상,대전
9,어른답게 삽시다[큰글자] :미운 백 살이 되고 싶지 않은 어른들을 위하여 :이시형 에세이,이시형 지음,,,,9791167030160,,818,18,여자,60세 이상,대전
9,새는 날아가면서 뒤돌아보지 않는다 ,지은이: 류시화,더숲,2017,,9791186900222,3810,814.62,18,여자,60세 이상,대전
13,백년 허리 :허리 보증 기간을 100년으로 늘리는 방법 ,지은이: 정선근,사이언스북스,2015,,9788983717573,3510,514.325,17,여자,60세 이상,대전
13,"나는 무조건 합격하는 공부만 한다 :26살, 9개월 만에 사법시험을 패스한 이윤규 변호사의 패턴 공부법 ",이윤규 지음,비즈니스북스,2019,,9791162541210,3190,373.4,17,여자,60세 이상,대전
13,공부의 비책 =모든 시험의 완벽 대비 진짜 공부법 /工夫?策 ,조기현 지음,지혜의 샘,2019,,9791196442521,13370,373.4,17,여자,60세 이상,대전
16,(말과 글의 힘을 키우는) 초등 국어 표현력 사전 :속담·성어·관용어 찰떡 표현 1800 ,박수미 지음 ;이창우 그림,다락원,2019,,9788927747390,73710,714,16,여자,60세 이상,대전
16,"공부, 하려면 똑똑하게 하라! :마인드맵 창시자 토니 부잔의 지속가능한 공부법 ",토니 부잔 지음 ;권봉중 옮김,중앙북스,2010,,9788927801450,3320,373.4,16,여자,60세 이상,대전
16,작별인사 :김영하 장편소설 ,지은이: 김영하,복복서가,2022,,9791191114225,3810,813.62,16,여자,60세 이상,대전
19,모래알만 한 진실이라도 :박완서 에세이 ,지은이: 박완서,세계사 컨텐츠 그룹,2020,,9788933871553,3810,814.62,15,여자,60세 이상,대전
19,채식주의자:한강 연작소설,한강,창비,2007,,9788936433598,3810,813.6,15,여자,60세 이상,대전
19,장면들 =손석희의 저널리즘 에세이 /The scenes ,지은이: 손석희,창비,2021,,9788936478902,3300,70.404,15,여자,60세 이상,대전
19,7년의 밤 :정유정 장편소설 ,지은이: 정유정,은행나무,2011,,9788956604992,3810,813.7,15,여자,60세 이상,대전
19,천년의 질문 :조정래 장편소설 ,저자: 조정래,해냄,2019,1,9788965746829,4810,813.62,15,여자,60세 이상,대전
19,노란집 ,지은이: 박완서 ;그린이: 이철원,열림원,2013,,9788970637778,3810,814.6,15,여자,60세 이상,대전
19,"0초 공부법 :학교에서는 절대 알려주지 않는, 시험을 지배하는 4가지 기술 ",우쓰데 마사미 지음 ;강다영 옮김,매경출판,2017,,9791155427194,13320,373.4,15,여자,60세 이상,대전
