순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수,성별,연령,지역
1,(이상한 과자 가게) 전천당,히로시마 레이코 글 ;김정화 옮김,길벗스쿨,2019,8,9791164062287,74830,833.6,109,여자,초등(8~13세),세종
1,(이상한 과자 가게) 전천당,히로시마 레이코 글 ;김정화 옮김,길벗스쿨,2019,9,9791164062898,74830,833.6,109,여자,초등(8~13세),세종
3,흔한남매,원작: 흔한남매 ;그림: 유난희,미래엔,2019,4,9791164134847,77810,810,104,여자,초등(8~13세),세종
4,그리스 로마 신화,글: 박시연 ;그림: 최우빈,북이십일,2017,11,9788950971465,74800,219,102,여자,초등(8~13세),세종
4,비밀의 보석 가게 마석관,히로시마 레이코 글 ;김정화 옮김,길벗스쿨,2020,1,9791164062782,74830,833.6,102,여자,초등(8~13세),세종
6,흔한남매,원작: 흔한남매 ;그림: 유난희,미래엔,2019,5,9791164135592,77810,810,101,여자,초등(8~13세),세종
7,(이상한 과자 가게) 전천당,히로시마 레이코 글 ;김정화 옮김,길벗스쿨,2019,4,9791164060948,74830,833.6,99,여자,초등(8~13세),세종
7,(이상한 과자 가게) 전천당,히로시마 레이코 글 ;김정화 옮김,길벗스쿨,2019,5,9791164062065,74830,833.6,99,여자,초등(8~13세),세종
9,(이상한 과자 가게) 전천당,히로시마 레이코 글 ;김정화 옮김,길벗스쿨,2019,3,9791164060931,74830,833.6,97,여자,초등(8~13세),세종
10,흔한남매,원작: 흔한남매 ;그림: 유난희,미래엔,2019,1,9791164131686,77810,810,96,여자,초등(8~13세),세종
11,(이상한 과자 가게) 전천당,히로시마 레이코 글 ;김정화 옮김,길벗스쿨,2019,2,9791164060498,74830,833.6,94,여자,초등(8~13세),세종
12,(이상한 과자 가게) 전천당,히로시마 레이코 글 ;김정화 옮김,길벗스쿨,2019,11,9791164063734,74830,833.6,93,여자,초등(8~13세),세종
12,흔한남매의 흔한 호기심 :일상에서 만나는 과학 상식,원작: 흔한남매 ;그림: 유난희,미래엔,2020,3,9791164137923,77400,400,93,여자,초등(8~13세),세종
14,(이상한 과자 가게) 전천당,히로시마 레이코 글 ;김정화 옮김,길벗스쿨,2019,6,9791164062072,74830,833.6,92,여자,초등(8~13세),세종
14,흔한남매,원작: 흔한남매 ;그림: 유난희,미래엔,2019,2,9791164132454,77810,810,92,여자,초등(8~13세),세종
16,그리스 로마 신화,글: 박시연 ;그림: 최우빈,북이십일,2017,13,9788950971489,74800,219,91,여자,초등(8~13세),세종
16,(이상한 과자 가게) 전천당,히로시마 레이코 글 ;김정화 옮김,길벗스쿨,2019,13,9791164064281,74830,833.6,91,여자,초등(8~13세),세종
18,(이상한 과자 가게) 전천당,히로시마 레이코 글 ;김정화 옮김,길벗스쿨,2019,1,9791164060481,74830,833.6,90,여자,초등(8~13세),세종
18,흔한남매,원작: 흔한남매 ;그림: 유난희,미래엔,2019,3,9791164134267,77810,810,90,여자,초등(8~13세),세종
20,수상한 기차역 ,박현숙 글 ;장서영 그림,북멘토,2021,42,9788963194073,73810,813.7,89,여자,초등(8~13세),세종
21,그리스 로마 신화,글: 박시연 ;그림: 최우빈,북이십일,2017,9,9788950971441,74800,219,87,여자,초등(8~13세),세종
21,그리스 로마 신화,글: 박시연 ;그림: 최우빈,북이십일,2017,16,9788950971519,74800,219,87,여자,초등(8~13세),세종
21,(이상한 과자 가게) 전천당,히로시마 레이코 글 ;김정화 옮김,길벗스쿨,2019,7,9791164062270,74830,833.6,87,여자,초등(8~13세),세종
24,(이상한 과자 가게) 전천당,히로시마 레이코 글 ;김정화 옮김,길벗스쿨,2019,10,9791164063581,74830,833.6,86,여자,초등(8~13세),세종
25,(이상한 과자 가게) 전천당,히로시마 레이코 글 ;김정화 옮김,길벗스쿨,2019,12,9791164063956,74830,833.6,85,여자,초등(8~13세),세종
25,(추리 천재) 엉덩이 탐정,트롤 글·그림 ;김정화 옮김,미래엔,2016,10,9791164137053,74830,833.6,85,여자,초등(8~13세),세종
27,(정재승의) 인간 탐구 보고서,"글: 정재은,그림: 김현민",북이십일,2019,6,9788950983123,74400,511,83,여자,초등(8~13세),세종
27,흔한남매,원작: 흔한남매 ;그림: 유난희,미래엔,2019,6,9791164136261,77810,810,83,여자,초등(8~13세),세종
29,수상한 방송실 ,박현숙 글 ;장서영 그림,북멘토,2021,44,9788963194332,73810,813.7,81,여자,초등(8~13세),세종
29,흔한남매의 흔한 호기심 :일상에서 만나는 과학 상식,원작: 흔한남매 ;그림: 유난희,미래엔,2020,2,9791164137121,77400,400,81,여자,초등(8~13세),세종
31,고양이 해결사 깜냥,홍민정 동화 ;김재희 그림,창비,2020,2,9788936447861,74810,813.7,80,여자,초등(8~13세),세종
31,그리스 로마 신화,글: 박시연 ;그림: 최우빈,북이십일,2017,12,9788950971472,74800,219,80,여자,초등(8~13세),세종
33,(정재승의) 인간 탐구 보고서,"글: 정재은,그림: 김현민",북이십일,2019,3,9788950983093,74400,511,79,여자,초등(8~13세),세종
34,(흔한남매) 안 흔한 일기,흔한남매 원작 ;조병주 그림,미래엔,2020,1,9791164134649,74810,816.7,78,여자,초등(8~13세),세종
35,내 멋대로 나 뽑기 ,최은옥 글 ;김무연 그림,김영사,2018,,9788934993865,73810,813.7,77,여자,초등(8~13세),세종
35,그리스 로마 신화,글: 박시연 ;그림: 최우빈,북이십일,2017,15,9788950971502,74800,219,77,여자,초등(8~13세),세종
35,흔한남매의 흔한 호기심 :일상에서 만나는 과학 상식,원작: 흔한남매 ;그림: 유난희,미래엔,2020,1,9791164136032,77400,400,77,여자,초등(8~13세),세종
35,흔한남매의 흔한 호기심 :일상에서 만나는 과학 상식,원작: 흔한남매 ;그림: 유난희,미래엔,2020,4,9791164138982,77400,400,77,여자,초등(8~13세),세종
39,그리스 로마 신화,글: 박시연 ;그림: 최우빈,북이십일,2017,8,9788950971434,74800,219,76,여자,초등(8~13세),세종
39,Go go 카카오 프렌즈 :세계 역사 문화 체험 학습만화,글: 김미영 ;그림: 김정한,북이십일,2018,7,9788950980214,74900,980.2,76,여자,초등(8~13세),세종
39,흔한남매 불꽃 튀는 우리말 :초등 국어 고수 되기 프로젝트,원작: 흔한남매 ;그림: 유희석,다산북스,2021,2,9791130637594,77700,710,76,여자,초등(8~13세),세종
42,그리스 로마 신화,글: 박시연 ;그림: 최우빈,북이십일,2017,3,9788950971380,74800,219,75,여자,초등(8~13세),세종
42,레이튼 미스터리 탐정사무소 :카트리에일의 수수께끼 파일,글: 안치현 ;그림: 팀키즈,미래엔,2019,2,9791164130535,77690,813.7,75,여자,초등(8~13세),세종
44,그리스 로마 신화,글: 박시연 ;그림: 최우빈,북이십일,2017,24,9788950971595,74800,219,74,여자,초등(8~13세),세종
44,에그박사 :Egg&bugs,원작: 에그박사 ;그림: 홍종현,미래엔,2020,2,9791164136438,77490,472,74,여자,초등(8~13세),세종
46,그렇게 그렇게 ,요시타케 신스케 글·그림 ;양지연 옮김,김영사,2021,,9788934990338,77830,833.6,73,여자,초등(8~13세),세종
46,고양이 해결사 깜냥,홍민정 동화 ;김재희 그림,창비,2020,3,9788936448011,74810,813.7,73,여자,초등(8~13세),세종
46,Go go 카카오 프렌즈 :세계 역사 문화 체험 학습만화,글: 김미영 ;그림: 김정한,북이십일,2018,18,9788950993511,74900,980.2,73,여자,초등(8~13세),세종
