순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수,성별,연령,지역
1,에그박사 :Egg&bugs,원작: 에그박사 ;그림: 홍종현,미래엔,2020,4,9791164138425,77490,472,39,남자,유아(6~7세),대전
2,에그박사 :Egg&bugs,원작: 에그박사 ;그림: 홍종현,미래엔,2020,2,9791164136438,77490,472,38,남자,유아(6~7세),대전
3,에그박사 :Egg&bugs,원작: 에그박사 ;그림: 홍종현,미래엔,2020,1,9791164135738,77490,472,37,남자,유아(6~7세),대전
4,(추리 천재) 엉덩이 탐정,트롤 글·그림 ;김정화 옮김,미래엔,2016,2,9788937853470,74830,833.6,35,남자,유아(6~7세),대전
4,(추리 천재) 엉덩이 탐정,트롤 글·그림 ;김정화 옮김,미래엔,2016,9,9791164134090,74830,833.6,35,남자,유아(6~7세),대전
6,(추리 천재) 엉덩이 탐정,트롤 글·그림 ;김정화 옮김,미래엔,2016,8,9791164131914,74830,833.6,34,남자,유아(6~7세),대전
7,수박 수영장 :안녕달 그림책 ,지은이: 안녕달,창비,2015,,9788936446819,77810,813.7,32,남자,유아(6~7세),대전
7,(추리 천재) 엉덩이 탐정,트롤 글·그림 ;김정화 옮김,미래엔,2016,7,9791162339466,74830,833.6,32,남자,유아(6~7세),대전
7,에그박사 :Egg&bugs,원작: 에그박사 ;그림: 홍종현,미래엔,2020,3,9791164137435,77490,472,32,남자,유아(6~7세),대전
7,흔한남매,원작: 흔한남매 ;그림: 유난희,미래엔,2019,8,9791164138197,77810,810,32,남자,유아(6~7세),대전
11,(추리 천재) 엉덩이 탐정,트롤 글·그림 ;김정화 옮김,미래엔,2016,1,9788937838750,74830,833.6,31,남자,유아(6~7세),대전
11,흔한남매,원작: 흔한남매 ;그림: 유난희,미래엔,2019,2,9791164132454,77810,810,31,남자,유아(6~7세),대전
13,에그박사의 닮은꼴 사파리 :전격비교관찰 생물도감 ,에그박사 지음 ;유남영 그림,다락원,2020,,9788927747581,73490,491,30,남자,유아(6~7세),대전
13,비밀요원 레너드,글: 박설연 ;그림: 김덕영,북이십일,2019,4,9788950983710,74810,813.7,30,남자,유아(6~7세),대전
13,흔한남매,원작: 흔한남매 ;그림: 유난희,미래엔,2019,6,9791164136261,77810,810,30,남자,유아(6~7세),대전
16,비밀요원 레너드,글: 박설연 ;그림: 김덕영,북이십일,2019,1,9788950983680,74810,813.7,29,남자,유아(6~7세),대전
16,"아빠 자판기 :아빠, 사랑, 딸, 놀이 ",글·그림: 조경희,노란돼지,2021,,9791159952050,77810,813.7,29,남자,유아(6~7세),대전
16,이파라파냐무냐무 :이지은 그림책 ,글·그림: 이지은,사계절(사계절출판사),2020,,9791160946673,77810,813.7,29,남자,유아(6~7세),대전
16,흔한남매,원작: 흔한남매 ;그림: 유난희,미래엔,2019,3,9791164134267,77810,810,29,남자,유아(6~7세),대전
16,흔한남매,원작: 흔한남매 ;그림: 유난희,미래엔,2019,7,9791164137527,77810,810,29,남자,유아(6~7세),대전
21,고양이 해결사 깜냥,홍민정 동화 ;김재희 그림,창비,2020,2,9788936447861,74810,813.7,28,남자,유아(6~7세),대전
22,아홉 살 마음 사전 ,박성우 글 ;김효은 그림,창비,2017,,9788936447014,73710,181,27,남자,유아(6~7세),대전
22,고양이 해결사 깜냥,홍민정 동화 ;김재희 그림,창비,2020,1,9788936447694,74810,813.7,27,남자,유아(6~7세),대전
22,고양이 해결사 깜냥,홍민정 동화 ;김재희 그림,창비,2020,3,9788936448011,74810,813.7,27,남자,유아(6~7세),대전
22,(추리 천재) 엉덩이 탐정,트롤 글·그림 ;김정화 옮김,미래엔,2016,3,9788937889714,74830,833.6,27,남자,유아(6~7세),대전
22,하늘 100층짜리 집 ,글·그림: 이와이 도시오 ;옮김: 김숙,북뱅크,2017,,9788989863922,73830,833.6,27,남자,유아(6~7세),대전
22,엄마 자판기 ,글·그림: 조경희,노란돼지,2019,,9791159950681,77810,813.7,27,남자,유아(6~7세),대전
28,비밀요원 레너드,글: 박설연 ;그림: 김덕영,북이십일,2019,7,9788950993559,74810,813.7,26,남자,유아(6~7세),대전
28,흔한남매,원작: 흔한남매 ;그림: 유난희,미래엔,2019,1,9791164131686,77810,810,26,남자,유아(6~7세),대전
28,흔한남매,원작: 흔한남매 ;그림: 유난희,미래엔,2019,4,9791164134847,77810,810,26,남자,유아(6~7세),대전
28,(추리 천재) 엉덩이 탐정,트롤 글·그림 ;김정화 옮김,미래엔,2016,10,9791164137053,74830,833.6,26,남자,유아(6~7세),대전
32,Go go 카카오 프렌즈 :세계 역사 문화 체험 학습만화,글: 김미영 ;그림: 김정한,북이십일,2018,1,9788950973353,74900,980.2,25,남자,유아(6~7세),대전
32,비밀요원 레너드,글: 박설연 ;그림: 김덕영,북이십일,2019,2,9788950983697,74810,813.7,25,남자,유아(6~7세),대전
32,Go go 카카오 프렌즈 :세계 역사 문화 체험 학습만화,글: 김미영 ;그림: 김정한,북이십일,2018,13,9788950987008,74900,980.2,25,남자,유아(6~7세),대전
32,엉덩이탐정,트롤 글·그림 ;전경아 옮김,문학수첩리틀북,2020,7,9788959762422,77830,833.6,25,남자,유아(6~7세),대전
32,(카카오프렌즈) 과학 탐정단 :미스터리 과학 학습만화,"글: 김승현,그림: 최우빈",대원씨아이,2019-2020,1,9791136202673,77400,400,25,남자,유아(6~7세),대전
32,에그박사의 채집 일기 :스티커로 채집하는 자연 생물 관찰 만화,원작: 에그박사 ;그림: 홍종현,Mirae N 아이세움,2021,1,9791164137800,77490,472,25,남자,유아(6~7세),대전
32,흔한남매의 흔한 호기심 :일상에서 만나는 과학 상식,원작: 흔한남매 ;그림: 유난희,미래엔,2020,4,9791164138982,77400,400,25,남자,유아(6~7세),대전
39,(추리 천재) 엉덩이 탐정,트롤 글·그림 ;김정화 옮김,미래엔,2016,4,9788937848247,74830,833.6,24,남자,유아(6~7세),대전
39,마법천자문 :손오공의 한자 대탐험,"저자: 스튜디오시리얼,정수영",아울북,2005,47,9788950984748,77720,711.4,24,남자,유아(6~7세),대전
39,비밀요원 레너드,글: 박설연 ;그림: 김덕영,북이십일,2019,6,9788950993542,74810,813.7,24,남자,유아(6~7세),대전
39,흔한남매의 흔한 호기심 :일상에서 만나는 과학 상식,원작: 흔한남매 ;그림: 유난희,미래엔,2020,1,9791164136032,77400,400,24,남자,유아(6~7세),대전
39,(신비아파트) 한자귀신,글: 김강현 ;그림: 김기수,서울문화사,2019,9,9791164386536,67400,711.4,24,남자,유아(6~7세),대전
44,쿠키런 서바이벌 대작전,글: 김강현 ;그림: 김기수,서울문화사,2015,3,9788926388280,67400,372.42,23,남자,유아(6~7세),대전
44,Go go 카카오 프렌즈 :세계 역사 문화 체험 학습만화,글: 김미영 ;그림: 김정한,북이십일,2018,7,9788950980214,74900,980.2,23,남자,유아(6~7세),대전
44,Go go 카카오 프렌즈 :세계 역사 문화 체험 학습만화,글: 김미영 ;그림: 김정한,북이십일,2018,8,9788950981150,74900,980.2,23,남자,유아(6~7세),대전
44,마법천자문 :손오공의 한자 대탐험,"저자: 스튜디오시리얼,정수영",아울북,2005,46,9788950982898,77720,711.4,23,남자,유아(6~7세),대전
44,비밀요원 레너드,글: 박설연 ;그림: 김덕영,북이십일,2019,3,9788950983703,74810,813.7,23,남자,유아(6~7세),대전
44,놓지 마 과학!,"글·그림: 신태훈,나승훈",위즈덤하우스 미디어그룹,2016,2,9788960869929,67400,408,23,남자,유아(6~7세),대전
44,(흔한남매) 안 흔한 일기,흔한남매 원작 ;조병주 그림,미래엔,2020,1,9791164134649,74810,816.7,23,남자,유아(6~7세),대전
51,쿠키런 서바이벌 대작전 15 : 무인도 편 - 안전상식 학습만화,"김강현 (지은이), 김기수 (그림)",서울문화사,2017,15,9788926365656,67400,372.42,22,남자,유아(6~7세),대전
