순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수,성별,연령,지역
1,나의 월급 독립 프로젝트 :3년 만에 30억 벌고 퇴사한 슈퍼개미의 실전 주식투자 생중계 ,유목민 지음,웅진씽크빅,2019,,9788901230801,3320,327.856,15,남자,청소년(14~19세),세종
1,"오늘 밤, 세계에서 이 사랑이 사라진다 해도 ",이치조 미사키 지음 ;권영주 옮김,바이포엠,2021,,9791191043297,3830,833.6,15,남자,청소년(14~19세),세종
3,팩트풀니스 :우리가 세상을 오해하는 10가지 이유와 세상이 생각보다 괜찮은 이유 ,"지은이: 한스 로슬링,옮긴이: 이창신",김영사,2019,,9788934985068,3300,331.1,14,남자,청소년(14~19세),세종
3,정의란 무엇인가 ,지은이: 마이클 샌델 ;옮긴이: 김명철,미래엔,2014,,9788937834790,3300,193,14,남자,청소년(14~19세),세종
3,돌이킬 수 없는 약속 :야쿠마루 가쿠 장편소설 ,저자: 야쿠마루 가쿠 ;옮긴이: 김성미,Book plaza(북플라자),2017,,9788998274795,3830,833.6,14,남자,청소년(14~19세),세종
6,길 위의 수학자 :보통 사람들에게 수학을! 복잡한 세상을 푸는 수학적 사고법 ,릴리언 R. 리버 글 ;김소정 옮김,궁리,2016,,9788958203919,3410,410,12,남자,청소년(14~19세),세종
7,"공부의 쓸모 - 서울대 의대 수석의 혼공 바이블, 개정판",송용섭 (지은이),다산에듀,2021,,9791130640228,,,11,남자,청소년(14~19세),세종
7,공정하다는 착각 :능력주의는 모두에게 같은 기회를 제공하는가 ,마이클 샌델 지음 ;함규진 옮김,미래엔,2020,,9791164136452,3300,332.6,11,남자,청소년(14~19세),세종
9,공간의 미래 :코로나가 가속화시킨 공간 변화 ,유현준 지음,을유문화사,2021,,9788932474427,3540,540.04,10,남자,청소년(14~19세),세종
9,차라투스트라는 이렇게 말했다,프리드리히 니체 지음;장희창 옮김,민음사,2004,,9788937460944,4850,165.77,10,남자,청소년(14~19세),세종
9,스터디 코드 3.0 =Study code ,조남호 지음,더난콘텐츠그룹,2016,,9788995744116,13370,373,10,남자,청소년(14~19세),세종
9,공대에 가고 싶어졌습니다 :서울대 공대생들이 말하는 '우리가 공대에 간 이유' ,서울대학교 공과대학 우수학생센터 '공우' 지음,메가스터디,2021,,9791129708168,13370,377,10,남자,청소년(14~19세),세종
9,"벌거벗은 세계사 :벗겼다, 세상을 뒤흔든 역사","지은이: tvN <벌거벗은 세계사> 제작팀,최태성",교보문고,2022,,9791159095887,3900,909,10,남자,청소년(14~19세),세종
9,방금 떠나온 세계 :김초엽 소설집 ,지은이: 김초엽,한겨레엔,2021,,9791160406504,3810,813.7,10,남자,청소년(14~19세),세종
9,이상한 수학책 :그림으로 이해하는 일상 속 수학 개념들 ,벤 올린 지음 ;김성훈 옮김,북라이프,2020,,9791188850808,3410,410,10,남자,청소년(14~19세),세종
9,(이해하는) 미적분 수업 ,데이비드 애치슨 지음 ;김의석 옮김,바다출판사,2020,,9791189932473,3410,414,10,남자,청소년(14~19세),세종
17,"아들아, 돈 공부해야 한다 :50억 부자 아빠의 현실 경제 수업 ",정선용 지음,RHK(알에이치코리아),2021,,9788925588902,3320,327.04,9,남자,청소년(14~19세),세종
17,페인트 (양장),이희영 (지은이),창비,2019,,9788936459093,,813.7,9,남자,청소년(14~19세),세종
17,체리새우 :황영미 장편소설 ,지은이: 황영미,문학동네,2019,,9788954654753,3810,813.7,9,남자,청소년(14~19세),세종
17,지구를 위한다는 착각 :종말론적 환경주의는 어떻게 지구를 망치는가 ,마이클 셸런버거 지음 ;노정태 옮김,부·키,2021,,9788960518612,3330,331.4,9,남자,청소년(14~19세),세종
17,미적분으로 바라본 하루 :일상 속 어디에나 있는 수학 찾기 ,오스카 E. 페르난데스 지음 ;김수환 옮김,프리렉,2015,,9788965400912,93400,414.1,9,남자,청소년(14~19세),세종
17,난장이가 쏘아올린 작은 공:조세희 소설집,조세희,이성과 힘,2000,,9788995151204,3810,813.6,9,남자,청소년(14~19세),세종
17,루팡의 딸 =Daughter of Lupin ,저자: 요코제키 다이 ;옮긴이: 최재호,Book Plaza(북플라자),2019,,9788998274412,3830,833.6,9,남자,청소년(14~19세),세종
17,봉제인형 살인사건 :다니엘 콜 장편소설 ,저자: 다니엘 콜 ;옮긴이: 유혜인,Book plaza(북플라자),2017,,9788998274931,3840,843.6,9,남자,청소년(14~19세),세종
17,마지막 몰입 :나를 넘어서는 힘 ,짐 퀵 지음 ;김미정 옮김,비즈니스북스,2021,,9791162541968,3190,325.211,9,남자,청소년(14~19세),세종
17,종목 선정 :나에게 물어봐 ,지은이: 김정수,하움출판사,2021,,9791164408580,3320,327.856,9,남자,청소년(14~19세),세종
17,"물고기는 존재하지 않는다 :상실, 사랑 그리고 숨어 있는 삶의 질서에 관한 이야기 ",룰루 밀러 지음 ;정지인 옮김,곰출판,2021,,9791189327156,3400,490.99,9,남자,청소년(14~19세),세종
17,죽이고 싶은 아이 :이꽃님 장편소설 ,지은이: 이꽃님,우리학교,2021,,9791190337755,43810,813.7,9,남자,청소년(14~19세),세종
17,미드나잇 라이브러리 ,매트 헤이그 지음 ;노진선 옮김,인플루엔셜,2021,,9791191056556,3840,843.6,9,남자,청소년(14~19세),세종
30,맹꽁이 서당,글·그림: 윤승운,웅진씽크빅,2006,4,9788901054117,77910,911.05,8,남자,청소년(14~19세),세종
30,맹꽁이 서당,글·그림: 윤승운,웅진씽크빅,2006,5,9788901054124,77910,911.05,8,남자,청소년(14~19세),세종
30,맹꽁이 서당,글·그림: 윤승운,웅진씽크빅,2006,7,9788901054148,77910,911.05,8,남자,청소년(14~19세),세종
30,이기적 유전자 ,리처드 도킨스 지음 ;이상임 옮김,을유문화사,2018,,9788932473901,3470,491.51,8,남자,청소년(14~19세),세종
30,문명 :베르나르 베르베르 장편소설,지은이: 베르나르 베르베르 ;옮긴이: 전미연,열린책들,2021,1,9788932921037,4860,863,8,남자,청소년(14~19세),세종
30,아몬드손원평 장편소설,손원평,창비,2017,,9788936434267,3810,813.7,8,남자,청소년(14~19세),세종
30,아몬드 :손원평 장편소설 ,지은이: 손원평,창비,2017,,9788936456788,43810,813.7,8,남자,청소년(14~19세),세종
30,순이 삼촌 ,지은이: 현기영,창비,2015,,9788936460341,4810,813.62,8,남자,청소년(14~19세),세종
30,인간 실격,다자이 오사무 지음;김춘미 옮김,민음사,2004,103,9788937461033,4830,833.6,8,남자,청소년(14~19세),세종
30,노인과 바다 ,지은이: 어니스트 헤밍웨이 ;옮긴이: 김욱동,민음사,2012,278,9788937462788,4800,843.5,8,남자,청소년(14~19세),세종
30,위험한 과학책 :지구 생활자들의 엉뚱한 질문에 대한 과학적 답변 ,랜들 먼로 지음 ;이지연 옮김,시공사,2015,,9788952773326,3400,400,8,남자,청소년(14~19세),세종
30,야밤의 공대생 만화 ,지은이: 맹기완,뿌리와이파리,2017,,9788964620878,3400,400,8,남자,청소년(14~19세),세종
30,"골든아워 :생과 사의 경계, 중증외상센터의 기록 ",지은이: 이국종,흐름출판,2018,2,9788965962830,4810,510.4,8,남자,청소년(14~19세),세종
30,나미야 잡화점의 기적 :히가시노 게이고 장편소설 ,지은이: 히가시노 게이고 ;옮긴이: 양윤옥,현대문학,2012,,9788972756194,3830,833.6,8,남자,청소년(14~19세),세종
30,연금술사,파울로 코엘료 지음;최정수 옮김,문학동네,2001,,9788982814471,3860,879,8,남자,청소년(14~19세),세종
30,죽은 시인의 사회,톰 슐만 지음;한은주 옮김,서교출판사,2003,,9788988027400,3840,843,8,남자,청소년(14~19세),세종
30,완전한 행복 :정유정 장편소설 ,지은이: 정유정,은행나무,2021,,9791167370280,3810,813.7,8,남자,청소년(14~19세),세종
30,세계사를 바꾼 10가지 약 ,사토 겐타로 지음 ;서수지 옮김,사람과나무사이,2018,,9791188635108,3900,518,8,남자,청소년(14~19세),세종
30,(크리에이터 박터틀의) 작곡 독학 가이드북 =Composition self-study ,지은이: 박주언,1458music,2019,,9791189598068,13670,671.61,8,남자,청소년(14~19세),세종
30,"어서오세요, 휴남동 서점입니다 :황보름 장편소설 ",지은이: 황보름,클레이하우스,2022,,9791197377143,3810,813.7,8,남자,청소년(14~19세),세종
50,두 번째 지구는 없다 ,글·그림: 타일러 라쉬,RHK(알에이치코리아),2020,,9788925556253,3300,539.92,7,남자,청소년(14~19세),세종
50,위로의 초짜 ,임근희 글 ;이나래 그림,좋은책신사고 좋은책어린이,2020,116,9788928318056,74810,813.7,7,남자,청소년(14~19세),세종
50,멋진 신세계 :리커버판 ,올더스 헉슬리 지음 ;이덕형 옮김,문예출판사,2018,,9788931010831,3840,843.5,7,남자,청소년(14~19세),세종
50,(하퍼 리) 앵무새 죽이기 :하퍼 리 장편소설 ,지은이: 하퍼 리 ;옮긴이: 김욱동,열린책들,2015,,9788932917207,3840,843.5,7,남자,청소년(14~19세),세종
50,"사피엔스 :유인원에서 사이보그까지, 인간 역사의 대담하고 위대한 질문 ",지은이: 유발 하라리 ;옮긴이: 조현욱,김영사,2015,,9788934972464,3900,909,7,남자,청소년(14~19세),세종
50,페스트 ,지은이: 알베르 카뮈 ;옮긴이: 김화영,민음사,2011,267,9788937462672,4800,863,7,남자,청소년(14~19세),세종
50,돈으로 살 수 없는 것들 :무엇이 가치를 결정하는가 ,지은이: 마이클 샌델 ;옮긴이: 안기순,미래엔,2012,,9788937833663,3330,193,7,남자,청소년(14~19세),세종
50,(10대를 위한) 정의란 무엇인가 :하버드대 마이클 샌델 교수의 정의 수업 ,마이클 샌델 원저 ;조혜진 그림,미래엔,2014,,9788937886966,73300,193,7,남자,청소년(14~19세),세종
50,행운이 너에게 다가오는 중 :이꽃님 장편소설 ,지은이: 이꽃님,문학동네,2020,,9788954675451,3810,813.7,7,남자,청소년(14~19세),세종
50,모범생의 생존법 :황영미 장편소설 ,지은이: 황영미,문학동네,2021,56,9788954683289,3810,813.7,7,남자,청소년(14~19세),세종
50,파친코 :이민진 장편소설,이민진 지음 ;이미정 옮김,문학사상,2018,1,9788970129815,4840,843.6,7,남자,청소년(14~19세),세종
50,멋진 신세계 ,올더스 헉슬리 지음 ;안정효 옮김,태일소담,2015,,9788973814725,3840,843.5,7,남자,청소년(14~19세),세종
50,메이즈 러너 ,제임스 대시너 지음 ;공보경 옮김,문학수첩,2012,,9788983924469,3840,843.6,7,남자,청소년(14~19세),세종
50,"수학, 인문으로 수를 읽다 ",이광연 지음,한국문학사,2014,,9788987527376,3410,410,7,남자,청소년(14~19세),세종
50,허상의 어릿광대,"히가시노 게이고 (지은이), 김난주 (옮긴이)",재인,2021,,9788990982940,,,7,남자,청소년(14~19세),세종
50,"지리의 힘 :지리는 어떻게 나라의 운명을, 세계의 분쟁을, 우리의 선택을 좌우하는가",지은이: 팀 마샬 ;옮긴이: 김미선,사이,2022,2,9788993178982,3300,340.98,7,남자,청소년(14~19세),세종
50,이토록 공부가 재미있어지는 순간 :공부에 지친 청소년들을 위한 힐링 에세이 ,박성혁 지음,다산북스,2015,,9791130604626,13370,373,7,남자,청소년(14~19세),세종
50,미쳐야 공부다 :18시간 공부 몰입의 법칙 ,강성태 지음,다산북스,2015,,9791130605814,13370,373.4,7,남자,청소년(14~19세),세종
50,역사의 쓸모 :자유롭고 떳떳한 삶을 위한 22가지 통찰 ,최태성 지음,다산북스,2019,,9791130621968,3900,904,7,남자,청소년(14~19세),세종
50,(흔한남매) 안 흔한 일기,흔한남매 원작 ;조병주 그림,미래엔,2020,2,9791164135158,74810,816.7,7,남자,청소년(14~19세),세종
50,내일은 실험왕 :본격 대결 과학실험 만화,"글: 곰돌이 co. ,그림: 홍종현",미래엔,2011,50,9791164135790,77400,400,7,남자,청소년(14~19세),세종
50,미적분의 쓸모 :미래를 예측하는 새로운 언어 ,한화택 지음,길벗,2021,,9791165215491,3410,414,7,남자,청소년(14~19세),세종
50,설민석의 한국사 대모험 18 - 후삼국 편 : 온달의 기묘한 시간 여행,"설민석, 스토리박스 (지은이), 정현희 (그림), 강석화 (감수)",아이휴먼,2021,18,9791165382988,,,7,남자,청소년(14~19세),세종
50,설민석의 한국사 대모험,"글: 설민석,그림: 정현희",휴먼큐브,2017,20,9791165383114,74910,911,7,남자,청소년(14~19세),세종
50,"자존감 수업 :하루에 하나, 나를 사랑하게 되는 자존감 회복 훈련 ",윤홍균 지음,심플라이프,2016,,9791186757093,3190,182.1,7,남자,청소년(14~19세),세종
50,"신은 주사위 놀이를 하지 않는다 :로또부터 진화까지, 우연한 일들의 법칙 ",데이비드 핸드 지음 ;전대호 옮김,길벗,2016,,9791186978801,3400,413.1,7,남자,청소년(14~19세),세종
50,왜 세계의 절반은 굶주리는가? :유엔 식량특별조사관이 아들에게 들려주는 기아의 진실 ,장 지글러 지음 ;유영미 옮김,갈라파고스,2016,,9791187038030,3300,335.7,7,남자,청소년(14~19세),세종
50,공부하기가 죽기보다 싫을 때 읽는 책 ,권혁진 지음,다연,2019,,9791187962755,3320,373.4,7,남자,청소년(14~19세),세종
50,구미호 식당 :박현숙 장편소설 ,지은이: 박현숙,특별한서재,2018,,9791188912179,43810,813.7,7,남자,청소년(14~19세),세종
