순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수,성별,연령,지역
1,이어령의 마지막 수업 ,김지수 지음,열림원,2021,,9791170400523,3100,199.1,55,남자,60세 이상,대구
2,천년의 질문 :조정래 장편소설 ,저자: 조정래,해냄,2019,1,9788965746829,4810,813.62,54,남자,60세 이상,대구
3,(趙廷來 大河小說) 太白山脈,趙廷來,해냄출판사,2007,1,9788973377947,4810,813.6,43,남자,60세 이상,대구
3,집행관들 :조완선 장편소설 ,지은이: 조완선,다산북스,2021,,9791130635507,3810,813.7,43,남자,60세 이상,대구
3,(법륜 스님의) 행복 :행복해지고 싶지만 길을 몰라 헤매는 당신에게 ,법륜 지음 ;최승미 그림,나무의마음,2017,,9791195906833,3810,199.1,43,남자,60세 이상,대구
6,천년의 질문 :조정래 장편소설 ,저자: 조정래,해냄,2019,3,9788965746843,4810,813.62,42,남자,60세 이상,대구
6,영웅의 조건 :이원호 장편소설 ,이원호 지음,한결미디어,2019,2,9791159161193,4810,813.7,42,남자,60세 이상,대구
8,천년의 질문 :조정래 장편소설 ,저자: 조정래,해냄,2019,2,9788965746836,4810,813.62,41,남자,60세 이상,대구
8,한강:趙廷來 大河小說,趙廷來,해냄출판사,2007,1,9788973378319,4810,813.6,41,남자,60세 이상,대구
10,객주 :김주영 장편소설,지은이: 김주영,문학동네,2013,1,9788954621083,4810,813.62,40,남자,60세 이상,대구
11,전설의 보스 =이원호 장편소설 /The boss of legend ,이원호 지음,한결미디어,2021,1,9791159161490,4810,813.62,39,남자,60세 이상,대구
12,영웅의 조건 :이원호 장편소설 ,이원호 지음,한결미디어,2019,1,9791159161186,4810,813.7,38,남자,60세 이상,대구
12,전설의 보스 =이원호 장편소설 /The boss of legend ,이원호 지음,한결미디어,2021,2,9791159161506,4810,813.62,38,남자,60세 이상,대구
12,國手 :金聖東 장편소설,지은이: 김성동,솔,2018,1,9791160200485,4810,813.62,38,남자,60세 이상,대구
15,파친코 :이민진 장편소설,이민진 지음 ;이미정 옮김,문학사상,2018,2,9788970129822,4840,843.6,37,남자,60세 이상,대구
15,신의 아들 :이원호 장편소설 ,지은이: 이원호,한결미디어,2020,1,9791159161339,4810,813.62,37,남자,60세 이상,대구
15,전설의 보스 =이원호 장편소설 /The boss of legend ,이원호 지음,한결미디어,2021,3,9791159161513,4810,813.62,37,남자,60세 이상,대구
18,신의 아들 :이원호 장편소설 ,지은이: 이원호,한결미디어,2020,2,9791159161346,4810,813.62,36,남자,60세 이상,대구
18,완전한 행복 :정유정 장편소설 ,지은이: 정유정,은행나무,2021,,9791167370280,3810,813.7,36,남자,60세 이상,대구
18,바이러스 X :김진명 장편소설 ,지은이: 김진명,이타북스,2020,,9791190991070,3810,813.62,36,남자,60세 이상,대구
21,작별하지 않는다 :한강 장편소설 ,지은이: 한강,문학동네,2021,,9788954682152,3810,813.62,35,남자,60세 이상,대구
21,한강:趙廷來 大河小說,趙廷來,해냄출판사,2007,2,9788973378326,4810,813.6,35,남자,60세 이상,대구
21,혼불 :대하소설,崔明姬,매안,2009,1,9788993607017,4810,813.6,35,남자,60세 이상,대구
24,한강:趙廷來 大河小說,趙廷來,해냄출판사,2007,4,9788973378340,4810,813.6,34,남자,60세 이상,대구
24,신의 아들 :이원호 장편소설 ,지은이: 이원호,한결미디어,2020,3,9791159161353,4810,813.62,34,남자,60세 이상,대구
24,김형석의 인생문답 :100명의 질문에 100년의 지혜로 답하다 ,지은이: 김형석,교학사,2022,,9791188632039,3190,199.1,34,남자,60세 이상,대구
27,객주 :김주영 장편소설,지은이: 김주영,문학동네,2013,3,9788954621106,4810,813.62,33,남자,60세 이상,대구
27,(趙廷來 大河小說) 太白山脈,趙廷來,해냄출판사,2007,3,9788973377961,4810,813.6,33,남자,60세 이상,대구
27,영웅시대 :3부 ,지은이: 이원호,한결미디어,2018,31,9791159160981,4810,813.7,33,남자,60세 이상,대구
27,암살자 :이원호 장편소설 ,이원호 지음,한결미디어,2021,2,9791159161452,4810,813.7,33,남자,60세 이상,대구
27,후계자 :이원호 장편소설 ,이원호 지음,한결미디어,2022,3,9791159161605,4810,813.62,33,남자,60세 이상,대구
27,그리움은 아무에게나 생기지 않습니다 ,박근혜 저,가로세로연구소,2021,,9791196661984,3300,340.4,33,남자,60세 이상,대구
33,객주 :김주영 장편소설,지은이: 김주영,문학동네,2013,2,9788954621090,4810,813.62,32,남자,60세 이상,대구
33,미중전쟁 :김진명 장편소설 ,지은이: 김진명,쌤앤파커스,2017,2,9788965705468,4810,813.62,32,남자,60세 이상,대구
33,한강:趙廷來 大河小說,趙廷來,해냄출판사,2007,3,9788973378333,4810,813.6,32,남자,60세 이상,대구
33,영웅시대 :이원호 장편소설 ,이원호 지음,한결미디어,2017,3,9791159160615,4810,813.7,32,남자,60세 이상,대구
33,영웅시대 :2부,이원호 지음,한결미디어,2017,21,9791159160684,4810,813.7,32,남자,60세 이상,대구
33,"거인의 탄생 :이원호의 성장, 개척, 기업소설 ",지은이: 이원호,한결미디어,2018,3,9791159161063,4810,813.7,32,남자,60세 이상,대구
33,특명관 :이원호 장편 전쟁소설 ,이원호 지음,한결미디어,2020,1,9791159161391,4810,813.7,32,남자,60세 이상,대구
33,특명관 :이원호 장편 전쟁소설 ,이원호 지음,한결미디어,2020,2,9791159161407,4810,813.7,32,남자,60세 이상,대구
33,황제 :이원호 장편개척소설 ,이원호 지음,한결미디어,2021,1,9791159161544,4810,813.62,32,남자,60세 이상,대구
42,내 인생에 용기가 되어준 한마디 :정호승 산문집 ,지은이: 정호승,김영사,2017,,9788934978305,3810,814.7,31,남자,60세 이상,대구
42,다산의 마지막 공부 :특별판 ,조윤제 지음,청림출판,2020,,9788935213214,3100,151.581,31,남자,60세 이상,대구
42,스스로 행복하라 :큰글자책 ,글: 법정,샘터(샘터사),2020,,9788946421264,3810,814.62,31,남자,60세 이상,대구
42,직지 :김진명 장편소설 ,지은이: 김진명,쌤앤파커스,2019,1,9788965708322,4810,813.62,31,남자,60세 이상,대구
42,직지 :김진명 장편소설 ,지은이: 김진명,쌤앤파커스,2019,2,9788965708339,4810,813.62,31,남자,60세 이상,대구
42,정글만리 :조정래 장편소설,저자: 조정래,해냄출판사,2013,2,9788965744030,4810,813.62,31,남자,60세 이상,대구
42,영웅시대 :3부 ,지은이: 이원호,한결미디어,2018,32,9791159160998,4810,813.7,31,남자,60세 이상,대구
42,"거인의 탄생 :이원호의 성장, 개척, 기업소설 ",지은이: 이원호,한결미디어,2018,2,9791159161056,4810,813.7,31,남자,60세 이상,대구
42,암살자 :이원호 장편소설 ,이원호 지음,한결미디어,2021,1,9791159161445,4810,813.7,31,남자,60세 이상,대구
42,國手 :金聖東 장편소설,지은이: 김성동,솔,2018,2,9791160200492,4810,813.62,31,남자,60세 이상,대구
42,50부터는 인생관을 바꿔야 산다 :큰글자책 ,사이토 다카시 지음 ;황혜숙 옮김,센시오,2021,,9791166570308,3190,199.6,31,남자,60세 이상,대구
42,늙는다는 착각 :하버드 심리학 거장이 전하는 건강하고 지혜롭게 사는 법 ,엘렌 랭어 지음 ;변용란 옮김,유노콘텐츠그룹,2022,,9791190826976,3180,183.7,31,남자,60세 이상,대구
54,정글만리 :조정래 장편소설,저자: 조정래,해냄출판사,2013,1,9788965744023,4810,813.62,30,남자,60세 이상,대구
54,(趙廷來 大河小說) 太白山脈,趙廷來,해냄출판사,2007,2,9788973377954,4810,813.6,30,남자,60세 이상,대구
54,(趙廷來 大河小說) 太白山脈,趙廷來,해냄출판사,2007,10,9788973378036,4810,813.6,30,남자,60세 이상,대구
54,한강:趙廷來 大河小說,趙廷來,해냄출판사,2007,5,9788973378357,4810,813.6,30,남자,60세 이상,대구
54,영웅시대 :이원호 장편소설 ,이원호 지음,한결미디어,2017,2,9791159160608,4810,813.7,30,남자,60세 이상,대구
54,"거인의 탄생 :이원호의 성장, 개척, 기업소설 ",지은이: 이원호,한결미디어,2018,1,9791159161049,4810,813.7,30,남자,60세 이상,대구
54,특명관 :이원호 장편 전쟁소설 ,이원호 지음,한결미디어,2020,3,9791159161414,4810,813.7,30,남자,60세 이상,대구
54,암살자 :이원호 장편소설 ,이원호 지음,한결미디어,2021,3,9791159161469,4810,813.7,30,남자,60세 이상,대구
54,황제 :이원호 장편개척소설 ,이원호 지음,한결미디어,2021,2,9791159161551,4810,813.62,30,남자,60세 이상,대구
54,황제 :이원호 장편개척소설 ,이원호 지음,한결미디어,2021,3,9791159161568,4810,813.62,30,남자,60세 이상,대구
54,어른답게 삽시다[큰글자] :미운 백 살이 되고 싶지 않은 어른들을 위하여 :이시형 에세이,이시형 지음,,,,9791167030160,,818,30,남자,60세 이상,대구
65,"나는 120살까지 살기로 했다 :인생 후반, 나를 완성하는 삶의 기술",이승헌,한문화멀티미디어,,,9788956993690,,199.7,29,남자,60세 이상,대구
65,미중전쟁 :김진명 장편소설 ,지은이: 김진명,쌤앤파커스,2017,1,9788965705451,4810,813.62,29,남자,60세 이상,대구
65,(趙廷來 大河小說) 太白山脈,趙廷來,해냄출판사,2007,8,9788973378012,4810,813.6,29,남자,60세 이상,대구
65,영웅시대 :이원호 장편소설 ,이원호 지음,한결미디어,2017,1,9791159160592,4810,813.7,29,남자,60세 이상,대구
65,영웅시대 :3부 ,지은이: 이원호,한결미디어,2018,33,9791159161001,4810,813.7,29,남자,60세 이상,대구
65,(대한민국 최고 투자자 주식농부의) 주식투자 절대 원칙 ,박영옥 지음,센시오,2021,,9791166570421,3320,327.856,29,남자,60세 이상,대구
65,오십에 읽는 논어 :굽이치는 인생을 다잡아 주는 공자의 말 ,최종엽 지음,유노북스,2021,,9791190826839,3140,148.3,29,남자,60세 이상,대구
72,군림천하 :용대운 대하소설,지은이: 용대운,디앤씨미디어,2012-2019,35,9788926706763,4810,813.7,28,남자,60세 이상,대구
72,변경 :이문열 대하소설 ,지은이: 이문열,민음사,2014,2,9788937437625,4810,813.62,28,남자,60세 이상,대구
72,초한지 :이문열의 史記 이야기,이문열,민음사,2008,1,9788937481598,4820,813.6,28,남자,60세 이상,대구
72,하얼빈 :김훈 장편소설 ,지은이: 김훈,문학동네,2022,,9788954699914,3810,813.62,28,남자,60세 이상,대구
72,돈보다 운을 벌어라 :큰 글씨 책 ,김승호 지음,쌤앤파커스,2017,,9788965704768,3320,325.211,28,남자,60세 이상,대구
72,파친코 :이민진 장편소설,이민진 지음 ;이미정 옮김,문학사상,2018,1,9788970129815,4840,843.6,28,남자,60세 이상,대구
72,(趙廷來 大河小說) 아리랑,趙廷來,해냄출판사,2007,1,9788973378050,4810,813.6,28,남자,60세 이상,대구
72,허상의 어릿광대,"히가시노 게이고 (지은이), 김난주 (옮긴이)",재인,2021,,9788990982940,,,28,남자,60세 이상,대구
72,백조와 박쥐 :히가시노 게이고 장편소설 ,지은이: 히가시노 게이고 ;옮긴이: 양윤옥,현대문학,2021,,9791190885928,3830,833.6,28,남자,60세 이상,대구
72,고구려 :김진명 역사소설,지은이: 김진명,이타(이타북스),2021,7,9791197063275,4810,813.62,28,남자,60세 이상,대구
82,남아 있는 시간을 위하여:100세 철학자의 대표산문선,김형석,김영사,,,9788934998990,,104,27,남자,60세 이상,대구
82,변경 :이문열 대하소설 ,지은이: 이문열,민음사,2014,1,9788937437618,4810,813.62,27,남자,60세 이상,대구
82,정글만리 :조정래 장편소설,저자: 조정래,해냄출판사,2013,3,9788965744047,4810,813.62,27,남자,60세 이상,대구
82,(趙廷來 大河小說) 太白山脈,趙廷來,해냄출판사,2007,4,9788973377978,4810,813.6,27,남자,60세 이상,대구
82,(趙廷來 大河小說) 太白山脈,趙廷來,해냄출판사,2007,9,9788973378029,4810,813.6,27,남자,60세 이상,대구
82,한강:趙廷來 大河小說,趙廷來,해냄출판사,2007,7,9788973378371,4810,813.6,27,남자,60세 이상,대구
82,혼불 :대하소설,崔明姬,매안,2009,2,9788993607024,4810,813.6,27,남자,60세 이상,대구
82,혼불 :대하소설,崔明姬,매안,2009,3,9788993607031,4810,813.6,27,남자,60세 이상,대구
82,고구려 :김진명 역사소설,지은이: 김진명,새움출판사,2011,1,9788993964264,3810,813.62,27,남자,60세 이상,대구
91,변경 :이문열 대하소설 ,지은이: 이문열,민음사,2014,3,9788937437632,4810,813.62,26,남자,60세 이상,대구
91,저만치 혼자서 :김훈 소설 ,지은이: 김훈,문학동네,2022,,9788954686921,3810,813.62,26,남자,60세 이상,대구
91,"70세가 노화의 갈림길 :젊음을 지속하는 사람, 단번에 늙어버리는 사람의 차이 ",와다 히데키 지음 ;이주관 옮김,청홍,2022,,9788965020004,3510,511.1687,26,남자,60세 이상,대구
91,어떤 죽음이 삶에게 말했다 :큰글자책 ,김범석 지음,흐름출판,2021,,9788965964568,3810,814.7,26,남자,60세 이상,대구
91,(趙廷來 大河小說) 아리랑,趙廷來,해냄출판사,2007,2,9788973378067,4810,813.6,26,남자,60세 이상,대구
91,한강:趙廷來 大河小說,趙廷來,해냄출판사,2007,6,9788973378364,4810,813.6,26,남자,60세 이상,대구
91,나이듦 수업 :대활자본 ,"지은이: 고미숙,유경",서해문집,2017,,9788974838645,3330,199.7,26,남자,60세 이상,대구
91,정복자 :이원호 장편소설,지은이: 이원호,스토리뱅크,2011,1,9788996477877,4810,813.7,26,남자,60세 이상,대구
91,왕국의 비밀 :이원호 장편 소설 ,지은이: 이원호,한결미디어,2017,2,9791159160356,4810,813.7,26,남자,60세 이상,대구
91,"거인의 탄생 :이원호의 성장, 개척, 기업소설 ",지은이: 이원호,한결미디어,2018,4,9791159161070,4810,813.7,26,남자,60세 이상,대구
91,후계자 :이원호 장편소설 ,이원호 지음,한결미디어,2022,2,9791159161599,4810,813.62,26,남자,60세 이상,대구
91,계엄령의 밤 :김성종 장편소설 ,지은이: 김성종,새움,2017,,9791187192312,3810,813.62,26,남자,60세 이상,대구
91,지금 이대로 좋다 :큰글자책 ,법륜 지음,정토출판,2021,,9791187297314,3810,199.1,26,남자,60세 이상,대구
104,초한지 :이문열의 史記 이야기,이문열,민음사,2008,2,9788937481604,4820,813.6,25,남자,60세 이상,대구
104,"객주 5 - 제2부 경상, 개정판",김주영 (지은이),문학동네,2013,5,9788954621328,,813.6,25,남자,60세 이상,대구
104,객주 :김주영 장편소설,지은이: 김주영,문학동네,2013,7,9788954621595,4810,813.62,25,남자,60세 이상,대구
104,토지 :박경리 대하소설,지은이: 박경리,마로니에북스,2012,1,9788960532410,4810,813.6,25,남자,60세 이상,대구
104,풀꽃도 꽃이다 :조정래 장편소설,지은이: 조정래,해냄,2016,1,9788965745617,4810,813.62,25,남자,60세 이상,대구
104,풀꽃도 꽃이다 :조정래 장편소설,지은이: 조정래,해냄,2016,2,9788965745624,4810,813.62,25,남자,60세 이상,대구
104,(趙廷來 大河小說) 太白山脈,趙廷來,해냄출판사,2007,5,9788973377985,4810,813.6,25,남자,60세 이상,대구
104,한강:趙廷來 大河小說,趙廷來,해냄출판사,2007,10,9788973378401,4810,813.6,25,남자,60세 이상,대구
104,도시의 전사 :이원호 장편소설 ,지은이: 이원호,한결미디어,2017,1,9791159160516,4810,813.7,25,남자,60세 이상,대구
104,군림천하 :용대운 대하소설,지은이: 용대운,디앤씨미디어,2012-2019,34,9791161404493,4810,813.7,25,남자,60세 이상,대구
104,혈명 ,민강 지음,좋은땅,2021,,9791166498893,3810,813.7,25,남자,60세 이상,대구
104,고구려 :김진명 역사소설,지은이: 김진명,새움출판사,2011,6,9791187192244,4810,813.62,25,남자,60세 이상,대구
104,돈의 속성 :최상위 부자가 말하는 돈에 대한 모든 것 ,지은이: 김승호,Snowfox(스노우폭스북스),2020,,9791188331796,3320,327.04,25,남자,60세 이상,대구
117,나는 죽을 때까지 재미있게 살고싶다 :멋지게 나이 들고 싶은 사람들을 위한 인생의 기술 53 ,이근후 지음 ;김선경 엮음,웅진씽크빅,2013,,9788901154091,3810,199.7,24,남자,60세 이상,대구
117,다산의 마지막 질문 :나를 깨닫는다는 것 ,조윤제 지음,청림출판,2022,,9788935213733,3100,151.581,24,남자,60세 이상,대구
117,수호지,시내암 지음 ;이문열 옮김,민음사,2003,1,9788937400810,4820,823.5,24,남자,60세 이상,대구
117,밝은 밤 :최은영 장편소설 ,지은이: 최은영,문학동네,2021,,9788954681179,3810,813.7,24,남자,60세 이상,대구
117,(趙廷來 大河小說) 太白山脈,趙廷來,해냄출판사,2007,7,9788973378005,4810,813.6,24,남자,60세 이상,대구
117,(趙廷來 大河小說) 아리랑,趙廷來,해냄출판사,2007,3,9788973378074,4810,813.6,24,남자,60세 이상,대구
117,(趙廷來 大河小說) 아리랑,趙廷來,해냄출판사,2007,8,9788973378128,4810,813.6,24,남자,60세 이상,대구
117,혼불 :대하소설,崔明姬,매안,2009,4,9788993607048,4810,813.6,24,남자,60세 이상,대구
117,고구려 :김진명 역사소설,지은이: 김진명,새움출판사,2011,2,9788993964271,3810,813.62,24,남자,60세 이상,대구
117,제3제국 :이원호 기업소설,이원호 지음,황금물고기,2017,2,9788994154671,4810,813.7,24,남자,60세 이상,대구
117,왕국의 비밀 :이원호 장편 소설 ,지은이: 이원호,한결미디어,2017,1,9791159160349,4810,813.7,24,남자,60세 이상,대구
117,도시의 전사 :이원호 장편소설 ,지은이: 이원호,한결미디어,2017,2,9791159160523,4810,813.7,24,남자,60세 이상,대구
117,후계자 :이원호 장편소설 ,이원호 지음,한결미디어,2022,1,9791159161582,4810,813.62,24,남자,60세 이상,대구
117,불편한 편의점 :김호연 장편소설 ,지은이: 김호연,나무옆의자,2021,,9791161571188,3810,813.7,24,남자,60세 이상,대구
131,(설민석의) 삼국지 :누구나 쉽게 시작하고 모두가 빠져드는 이야기 ,지은이: 설민석,세계사,2019,1,9788933870792,4000,823.5,23,남자,60세 이상,대구
131,"사피엔스 :유인원에서 사이보그까지, 인간 역사의 대담하고 위대한 질문 ",지은이: 유발 하라리 ;옮긴이: 조현욱,김영사,2015,,9788934972464,3900,909,23,남자,60세 이상,대구
131,채식주의자:한강 연작소설,한강,창비,2007,,9788936433598,3810,813.6,23,남자,60세 이상,대구
131,변경 :이문열 대하소설 ,지은이: 이문열,민음사,2014,4,9788937437649,4810,813.62,23,남자,60세 이상,대구
