순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수,성별,연령,지역
1,불편한 편의점 :김호연 장편소설 ,지은이: 김호연,나무옆의자,2021,,9791161571188,3810,813.7,92,여자,50대,제주
2,작별하지 않는다 :한강 장편소설 ,지은이: 한강,문학동네,2021,,9788954682152,3810,813.62,67,여자,50대,제주
3,파친코 :이민진 장편소설,이민진 지음 ;이미정 옮김,문학사상,2018,2,9788970129822,4840,843.6,56,여자,50대,제주
4,파친코 :이민진 장편소설,이민진 지음 ;이미정 옮김,문학사상,2018,1,9788970129815,4840,843.6,54,여자,50대,제주
5,밝은 밤 :최은영 장편소설 ,지은이: 최은영,문학동네,2021,,9788954681179,3810,813.7,45,여자,50대,제주
5,완전한 행복 :정유정 장편소설 ,지은이: 정유정,은행나무,2021,,9791167370280,3810,813.7,45,여자,50대,제주
5,오십에 읽는 논어 :굽이치는 인생을 다잡아 주는 공자의 말 ,최종엽 지음,유노북스,2021,,9791190826839,3140,148.3,45,여자,50대,제주
8,소크라테스 익스프레스 :철학이 우리 인생에 스며드는 순간 ,에릭 와이너 지음 ;김하현 옮김,어크로스(어크로스출판그룹),2021,,9791190030922,3100,102,44,여자,50대,제주
9,달러구트 꿈 백화점 :이미예 장편소설,지은이: 이미예,팩토리나인,2020,,9791165341909,3810,813.7,42,여자,50대,제주
9,작별인사 :김영하 장편소설 ,지은이: 김영하,복복서가,2022,,9791191114225,3810,813.62,42,여자,50대,제주
11,내가 사랑한 화가들 :살면서 한 번은 꼭 들어야 할 아주 특별한 미술 수업 ,정우철 지음,나무의철학,2021,,9791158512132,3600,650.4,39,여자,50대,제주
11,이어령의 마지막 수업 ,김지수 지음,열림원,2021,,9791170400523,3100,199.1,39,여자,50대,제주
11,미드나잇 라이브러리 ,매트 헤이그 지음 ;노진선 옮김,인플루엔셜,2021,,9791191056556,3840,843.6,39,여자,50대,제주
14,"어서오세요, 휴남동 서점입니다 :황보름 장편소설 ",지은이: 황보름,클레이하우스,2022,,9791197377143,3810,813.7,38,여자,50대,제주
15,메타버스가 만드는 가상경제 시대가 온다 ,최형욱 지음,한즈미디어,2021,,9791160076097,13320,321.9,37,여자,50대,제주
16,"물고기는 존재하지 않는다 :상실, 사랑 그리고 숨어 있는 삶의 질서에 관한 이야기 ",룰루 밀러 지음 ;정지인 옮김,곰출판,2021,,9791189327156,3400,490.99,36,여자,50대,제주
17,허상의 어릿광대,"히가시노 게이고 (지은이), 김난주 (옮긴이)",재인,2021,,9788990982940,,,33,여자,50대,제주
17,백조와 박쥐 :히가시노 게이고 장편소설 ,지은이: 히가시노 게이고 ;옮긴이: 양윤옥,현대문학,2021,,9791190885928,3830,833.6,33,여자,50대,제주
19,아직 오지 않은 날들을 위하여 :세계적 지성이 전하는 나이듦의 새로운 태도 ,파스칼 브뤼크네르 지음 ;이세진 옮김,인플루엔셜,2021,,9791168340039,3100,199.7,32,여자,50대,제주
20,햇빛은 찬란하고 인생은 귀하니까요 :밀라논나 이야기 ,장명숙 지음,김영사,2021,,9788934985051,3810,818,30,여자,50대,제주
20,우리가 빛의 속도로 갈 수 없다면 :김초엽 소설 ,지은이: 김초엽,허블,2019,,9791190090018,3810,813.7,30,여자,50대,제주
22,긴긴밤 ,루리 글·그림,문학동네,2021,,9788954677158,73810,813.7,28,여자,50대,제주
22,(오은영의) 화해 :상처받은 내면의 나와 마주하는 용기 ,오은영 지음,대성,2019,,9788997396870,3180,189.2,28,여자,50대,제주
24,장미의 이름은 장미 :은희경 연작소설 ,지은이: 은희경,문학동네,2022,,9788954684736,3810,813.62,27,여자,50대,제주
24,불편한 편의점 :김호연 장편소설,지은이: 김호연,나무옆의자,2022,2,9791161571379,3810,813.7,27,여자,50대,제주
24,공정하다는 착각 :능력주의는 모두에게 같은 기회를 제공하는가 ,마이클 샌델 지음 ;함규진 옮김,미래엔,2020,,9791164136452,3300,332.6,27,여자,50대,제주
24,"50대에 도전해서 부자 되는 법 :돈 버는 습관, 수입 창출, 노후 준비까지 ",서미숙 지음,유노콘텐츠그룹,2022,,9791190826990,3320,327.04,27,여자,50대,제주
24,로컬릿 채소 요리의 정석,남정석 (지은이),ingbooks(아이엔지북스),2021,,9791190900065,,,27,여자,50대,제주
24,돈의 심리학 :당신은 왜 부자가 되지 못했는가 ,모건 하우절 지음 ;이지연 옮김,인플루엔셜,2021,,9791191056372,3320,327.04,27,여자,50대,제주
30,아몬드손원평 장편소설,손원평,창비,2017,,9788936434267,3810,813.7,26,여자,50대,제주
30,그녀는 다 계획이 있다 :히가시노 게이고 장편소설 ,지은이: 히가시노 게이고 ;옮긴이: 양윤옥,대원씨아이,2021,,9791136264473,3830,833.6,26,여자,50대,제주
30,달러구트 꿈 백화점 :이미예 장편소설,지은이: 이미예,팩토리나인,2021,2,9791165343729,3810,813.7,26,여자,50대,제주
33,2030 축의 전환 :새로운 부와 힘을 탄생시킬 8가지 거대한 물결 ,마우로 기옌 지음 ;우진하 옮김,웅진씽크빅,2020,,9788901246086,3320,321.97,25,여자,50대,제주
33,삶으로 다시 떠오르기 ,지은이: 에크하르트 톨레 ;옮긴이: 류시화,연금술사,2013,,9791195026128,3840,214,25,여자,50대,제주
35,(강원국의) 어른답게 말합니다 :품격 있는 삶을 위한 최소한의 말공부 ,강원국 지음,웅진씽크빅,2021,,9788901250014,3190,802.56,24,여자,50대,제주
35,"사피엔스 :유인원에서 사이보그까지, 인간 역사의 대담하고 위대한 질문 ",지은이: 유발 하라리 ;옮긴이: 조현욱,김영사,2015,,9788934972464,3900,909,24,여자,50대,제주
35,나미야 잡화점의 기적 :히가시노 게이고 장편소설 ,지은이: 히가시노 게이고 ;옮긴이: 양윤옥,현대문학,2012,,9788972756194,3830,833.6,24,여자,50대,제주
35,거꾸로 읽는 세계사 ,유시민 지음,돌베개,2021,,9791191438406,3900,909,24,여자,50대,제주
39,평일도 인생이니까 :김신지 에세이 ,지은이: 김신지,RHK(알에이치코리아),2020,,9788925569048,3810,818,23,여자,50대,제주
39,"시선으로부터, :정세랑 장편소설 ",지은이: 정세랑,문학동네,2020,,9788954672214,3810,813.7,23,여자,50대,제주
39,방구석 미술관 :가볍고 편하게 시작하는 유쾌한 교양 미술 ,조원재 지음,백도씨,2018,,9788968331862,3600,650.4,23,여자,50대,제주
39,제주 걷기 여행 :2022~2023 최신판 ,"지은이: 빈중권,정용혁",디스커버리미디어,2022,,9791188829255,13980,981.19902,23,여자,50대,제주
43,여행의 이유 :김영하 산문 ,지은이: 김영하,문학동네,2019,,9788954655972,3810,816.62,22,여자,50대,제주
43,일인칭 단수 :무라카미 하루키 소설 ,지은이: 무라카미 하루키 ;옮긴이: 홍은주,문학동네,2020,,9788954675987,3830,833.6,22,여자,50대,제주
43,유럽도시기행,지은이: 유시민,아름다운사람들,2019,2,9788965137702,3900,982.02,22,여자,50대,제주
43,오래 준비해온 대답 :김영하의 시칠리아 ,글·사진: 김영하,복복서가,2020,,9791197021602,3810,816.62,22,여자,50대,제주
47,모래알만 한 진실이라도 :박완서 에세이 ,지은이: 박완서,세계사 컨텐츠 그룹,2020,,9788933871553,3810,814.62,21,여자,50대,제주
47,그러라 그래 :양희은 에세이 ,지은이: 양희은,김영사,2021,,9788934984979,3810,818,21,여자,50대,제주
47,아버지에게 갔었어 :신경숙 장편소설 ,지은이: 신경숙,창비,2021,,9788936434465,3810,813.62,21,여자,50대,제주
47,제주 동쪽 :구좌읍 남원읍 성산읍 우도면 조천읍 표선면 ,한진오 지음,21세기북스(북이십일 21세기북스),2021,,9788950995300,4900,981.19902,21,여자,50대,제주
47,체리새우 :황영미 장편소설 ,지은이: 황영미,문학동네,2019,,9788954654753,3810,813.7,21,여자,50대,제주
47,당신이 옳다 :정혜신의 적정심리학 ,지은이: 정혜신,해냄,2018,,9788965746669,3180,189,21,여자,50대,제주
47,숲속의 자본주의자 =자본주의의 변두리에서 발견한 단순하지만 완전한 삶 /A capitalist in the woods ,박혜윤 지음,다산북스,2021,,9791130638294,3190,199.1,21,여자,50대,제주
54,채식주의자:한강 연작소설,한강,창비,2007,,9788936433598,3810,813.6,20,여자,50대,제주
54,저만치 혼자서 :김훈 소설 ,지은이: 김훈,문학동네,2022,,9788954686921,3810,813.62,20,여자,50대,제주
54,"총, 균, 쇠 :무기, 병균, 금속 은 인류 의 운명 을 어떻게 바꿨는가 ",재레드 다이아몬드 지음 ;김진준 옮김,문학사상,2012,,9788970127248,3900,389,20,여자,50대,제주
54,내가 틀릴 수도 있습니다 =숲속의 현자가 전하는 마지막 인생수업 /I may be wrong ,비욘 나티코 린데블라드 지음 ;박미경 옮김,다산북스,2022,,9791130689890,3100,220.4,20,여자,50대,제주
54,혼자가 혼자에게 :이병률 산문집 ,지은이: 이병률,달 출판사,2019,,9791158161026,3810,814.7,20,여자,50대,제주
54,"아무튼, 메모 ",지은이: 정혜윤,위고,2020,,9791186602515,2810,818,20,여자,50대,제주
54,이상하고 자유로운 할머니가 되고 싶어 :무루의 어른을 위한 그림책 읽기 ,무루 지음,어크로스,2020,,9791190030472,3810,818,20,여자,50대,제주
54,(팬픽으로 배우는) 웹소설 쓰는 법 :청소년을 위한 소설 글쓰기의 기본 ,차윤미 지음,지노,2019,,9791196473556,43800,802,20,여자,50대,제주
62,대도시의 사랑법 :박상영 연작소설 ,지은이: 박상영,창비,2019,,9788936437978,3810,813.7,19,여자,50대,제주
62,쇼코의 미소 :최은영 소설 ,지은이: 최은영,문학동네,2016,,9788954641630,3810,813.7,19,여자,50대,제주
62,네가 다시 제주였으면 좋겠어 :그림으로 남긴 순간들 ,글·그림: 김현길,상상출판,2021,,9791167820334,3810,981.19902,19,여자,50대,제주
62,인상주의 =서양미술을 완전히 바꾸어 놓은 사조 /Impressionism ,베로니크 부뤼에 오베르토 지음 ;하지은 옮김,Bookers(북커스),2021,,9791190118224,3600,609.2045,19,여자,50대,제주
66,"제주 기행 :어느 인문학자의 눈으로 바라본 올레, 돌챙이, 바람의 풍경들 ",주강현 지음,웅진씽크빅,2011,,9788901125435,3900,911.99,18,여자,50대,제주
66,두 번째 지구는 없다 ,글·그림: 타일러 라쉬,RHK(알에이치코리아),2020,,9788925556253,3300,539.92,18,여자,50대,제주
66,타인의 집 :손원평 소설집 ,지은이: 손원평,창비,2021,,9788936438456,3810,813.7,18,여자,50대,제주
66,푸른 늑대의 파수꾼 :김은진 장편소설 ,지은이: 김은진,창비,2016,,9788936456726,,813.7,18,여자,50대,제주
66,순이 삼촌 ,지은이: 현기영,창비,2015,,9788936460341,4810,813.62,18,여자,50대,제주
66,오직 두 사람 :김영하 소설 ,지은이: 김영하,문학동네,2017,,9788954645614,3810,813.62,18,여자,50대,제주
66,이파라파냐무냐무 :이지은 그림책 ,글·그림: 이지은,사계절(사계절출판사),2020,,9791160946673,77810,813.7,18,여자,50대,제주
66,어린이라는 세계 :김소영 에세이 ,지은이: 김소영,사계절(사계절출판사),2020,,9791160946918,3810,818,18,여자,50대,제주
66,녹나무의 파수꾼 =The camphorwood custodian ,저자: 히가시노 게이고 ;옮긴이: 양윤옥,소미미디어,2020,,9791165075064,3830,833.6,18,여자,50대,제주
66,추리소설가의 살인사건 ,저자: 히가시노 게이고 ;옮긴이: 민경욱,소미미디어,2020,,9791166111983,3830,833.6,18,여자,50대,제주
66,저주토끼 (리커버),정보라 (지은이),아작,2022,,9791166686665,,,18,여자,50대,제주
66,돈의 속성 :최상위 부자가 말하는 돈에 대한 모든 것 ,지은이: 김승호,Snowfox(스노우폭스북스),2020,,9791188331796,3320,327.04,18,여자,50대,제주
66,"다시, 책으로 :순간접속의 시대에 책을 읽는다는 것 ",매리언 울프 지음 ;전병근 옮김,어크로스(어크로스출판그룹),2019,,9791190030052,3020,701.018,18,여자,50대,제주
66,(2020) 시는 노래가 되어 ,지은이: 한국가곡작사가협회,조은,2020,,9791196617127,13810,811.7,18,여자,50대,제주
80,역행자 :돈·시간·운명으로부터 완전한 자유를 얻는 7단계 인생 공략집 ,자청 지음,웅진씽크빅,2022,,9788901260716,3320,325.211,17,여자,50대,제주
80,끝까지 쓰는 용기 :정여울의 글쓰기 수업 ,정여울 글 ;이내 그림,김영사,2021,,9788934987079,3800,802,17,여자,50대,제주
80,하얼빈 :김훈 장편소설 ,지은이: 김훈,문학동네,2022,,9788954699914,3810,813.62,17,여자,50대,제주
80,행성어 서점 :김초엽 짧은 소설 ,지은이: 김초엽 ;그린이: 최인호,마음산책,2021,,9788960907003,3810,813.7,17,여자,50대,제주
80,백년 허리 :허리 보증 기간을 100년으로 늘리는 방법 ,지은이: 정선근,사이언스북스,2015,,9788983717573,3510,514.325,17,여자,50대,제주
80,역사의 쓸모 :자유롭고 떳떳한 삶을 위한 22가지 통찰 ,최태성 지음,다산북스,2019,,9791130621968,3900,904,17,여자,50대,제주
80,마음챙김 :뇌를 재설계하는 자기연민 수행 ,샤우나 샤피로 지음 ;박미경 옮김,로크미디어,2021,,9791135493218,3180,189.1,17,여자,50대,제주
80,부자 아빠 가난한 아빠 :20주년 특별 기념판 ,지은이: 로버트 기요사키 ;옮긴이: 안진환,민음인,2018,,9791158883591,3320,327.04,17,여자,50대,제주
80,아직 오지 않은 나에게 :이정록 청춘 시집 ,지은이: 이정록 ;그린이: 최보윤,사계절(사계절출판사),2020,,9791160946925,3810,811.7,17,여자,50대,제주
80,아주 작은 습관의 힘 :최고의 변화는 어떻게 만들어지는가 ,제임스 클리어 지음 ;이한이 옮김,비즈니스북스,2019,,9791162540640,3190,181.845,17,여자,50대,제주
80,책들의 부엌 :김지혜 장편소설 ,지은이: 김지혜,팩토리나인,2022,,9791165345204,3810,813.7,17,여자,50대,제주
80,좋은지 나쁜지 누가 아는가 ,지은이: 류시화 ;그림: 미로코 마치코,더숲,2019,,9791186900789,3810,814.62,17,여자,50대,제주
80,조선 정신과 의사 유세풍 :이은소 장편소설 ,지은이: 이은소,새움,2018,,9791189271022,3810,813.7,17,여자,50대,제주
80,"잘 살아라 그게 최고의 복수다 :가장 나다운, 행복한 인생을 살기 위한 삶의 지침서 ",권민창 지음,Mindset,2022,,9791191043631,3190,325.211,17,여자,50대,제주
80,그냥 하지 말라 :당신의 모든 것이 메시지다 =Don't just do it! : your every move is the message ,송길영 지음,북스톤,2021,,9791191211467,3320,331.544,17,여자,50대,제주
80,오전의 살림 탐구 :홀가분한 일상을 위한 살림 노하우북 ,정이숙 지음,라이프앤페이지,2021,,9791191462029,13590,591,17,여자,50대,제주
