순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수,성별,연령,지역
1,프로테스탄티즘의 분파들과 자본주의 정신 ,막스 베버 지음 ;김덕영 옮김,길,2010,,9788964450130,93300,331.5,27,남자,20대,제주
2,(소크라테스에서)포스트모더니즘까지,새뮤얼 이녹 스텀프;이광래 옮김,열린책들,2004,,9788932905471,3100,109,26,남자,20대,제주
2,(매트 리들리의)본성과 양육,매트 리들리 지음;김한영 옮김,김영사,2004,,9788934916178,3400,182.4,26,남자,20대,제주
2,스피노자의 귀환 :현대철학과 함께 돌아온 사유의 혁명가 ,"엮은이: 서동욱,대담·번역: 김은주",민음사,2017,,9788937434020,93160,166.2,26,남자,20대,제주
2,중세,움베르토 에코 기획 ;주효숙 옮김,시공사,2015-2018,1,9788952774224,4080,920.3,26,남자,20대,제주
2,헤르만 헤세의 독서의 기술 ,헤르만 헤세 지음 ;김지선 옮김,뜨인돌,2006,,9788958071594,3850,29.4,26,남자,20대,제주
2,"소설가 :소설가가 되는 길, 소설가로 사는 길 ",박상우 지음,해냄,2018,,9788965746683,3800,802.3,26,남자,20대,제주
2,작가를 위하여 :소설 잘 쓰기의 모든 것 ,지은이: 김원우,글항아리,2015,,9788967352332,3800,802.3,26,남자,20대,제주
2,책사냥꾼:어느 책중독자의 수다,존 백스터 지음;서민아 옮김,동녘,2006,,9788972975038,3010,12.62,26,남자,20대,제주
2,"미셸푸코, 1926~1984 ",디디에 에리봉 지음 ;박정자 옮김,그린비출판사,2012,,9788976823700,93100,166.8,26,남자,20대,제주
2,무엇이 인간인가 :존엄한 삶의 가능성을 묻다 ,오종우 지음,어크로스,2016,,9788997379880,3100,1.3,26,남자,20대,제주
2,교양의 효용 :노동자 계급의 삶과 문화에 관한 연구 ,리처드 호가트 지음 ;이규탁 옮김,오월의봄,2016,,9788997889952,93300,331.541,26,남자,20대,제주
2,일철학 :직업적 인간을 넘어 일이 있는 인간으로 ,박병원 지음,판미동,2016,,9791158881832,3100,321.504,26,남자,20대,제주
2,책 읽기의 끝과 시작 :책 읽기가 지식이 되기까지 ,지은이: 강유원,라티오,2020,,9791195928835,3100,29.1,26,남자,20대,제주
15,공정하다는 착각 :능력주의는 모두에게 같은 기회를 제공하는가 ,마이클 샌델 지음 ;함규진 옮김,미래엔,2020,,9791164136452,3300,332.6,22,남자,20대,제주
16,아주 작은 습관의 힘 :최고의 변화는 어떻게 만들어지는가 ,제임스 클리어 지음 ;이한이 옮김,비즈니스북스,2019,,9791162540640,3190,181.845,21,남자,20대,제주
17,돈의 속성 :최상위 부자가 말하는 돈에 대한 모든 것 ,지은이: 김승호,Snowfox(스노우폭스북스),2020,,9791188331796,3320,327.04,17,남자,20대,제주
18,부의 인문학 :슈퍼리치의 서재에서 찾아낸 부자의 길 ,브라운스톤 지음,Openmind(오픈마인드),2019,,9788995563502,3320,327.04,16,남자,20대,제주
18,미움받을 용기 :자유롭고 행복한 삶을 위한 아들러의 가르침 ,"기시미 이치로,전경아 옮김",인플루엔셜,2014,,9788996991342,13180,189.2,16,남자,20대,제주
18,달러구트 꿈 백화점 :이미예 장편소설,지은이: 이미예,팩토리나인,2020,,9791165341909,3810,813.7,16,남자,20대,제주
21,"사피엔스 :유인원에서 사이보그까지, 인간 역사의 대담하고 위대한 질문 ",지은이: 유발 하라리 ;옮긴이: 조현욱,김영사,2015,,9788934972464,3900,909,15,남자,20대,제주
21,부의 추월차선 :부자들이 말해 주지 않는 진정한 부를 얻는 방법 ,엠제이 드마코 지음 ;신소영 옮김,북새통,2013,,9788994702346,13320,327.04,15,남자,20대,제주
21,소크라테스 익스프레스 :철학이 우리 인생에 스며드는 순간 ,에릭 와이너 지음 ;김하현 옮김,어크로스(어크로스출판그룹),2021,,9791190030922,3100,102,15,남자,20대,제주
21,지적 대화를 위한 넓고 얕은 지식 0 :지혜를 찾아 138억 년을 달리는 시간 여행서 ,채사장 지음,Whale Books(웨일북),2019,,9791190313131,3100,1.3,15,남자,20대,제주
25,돌이킬 수 없는 약속 :야쿠마루 가쿠 장편소설 ,저자: 야쿠마루 가쿠 ;옮긴이: 김성미,Book plaza(북플라자),2017,,9788998274795,3830,833.6,14,남자,20대,제주
26,노르웨이의 숲 =Norwegian wood ,지은이: 무라카미 하루키 ;옮긴이: 양억관,민음사,2016,,9788937433818,3830,833.6,13,남자,20대,제주
26,12가지 인생의 법칙 :혼돈의 해독제 ,조던 B. 피터슨 지음 ;강주헌 옮김,메이븐,2018,,9791196067694,3180,199.1,13,남자,20대,제주
28,공간의 미래 :코로나가 가속화시킨 공간 변화 ,유현준 지음,을유문화사,2021,,9788932474427,3540,540.04,12,남자,20대,제주
28,세상을 알라 ,리하르트 다비트 프레히트 지음 ;박종대 옮김,열린책들,2018,,9788932918877,4100,109,12,남자,20대,제주
28,소년이 온다 :한강 장편소설 ,지은이: 한강,창비,2014,,9788936434120,3810,813.62,12,남자,20대,제주
28,데미안 ,지은이: 헤르만 헤세 ;옮긴이: 전영애,민음사,2000,44,9788937460449,4850,853,12,남자,20대,제주
28,(전설로 떠나는) 월街의 영웅 :주식투자에서 상식으로 성공하는 법 ,"피터 린치,이건 옮김",국일증권경제연구소,2017,,9788957821176,13320,327.856,12,남자,20대,제주
28,도파민네이션 :쾌락 과잉 시대에서 균형 찾기 ,애나 렘키 지음 ;김두완 옮김,흐름출판,2022,,9788965965046,3180,181.71,12,남자,20대,제주
28,부자 아빠 가난한 아빠 :20주년 특별 기념판 ,지은이: 로버트 기요사키 ;옮긴이: 안진환,민음인,2018,,9791158883591,3320,327.04,12,남자,20대,제주
28,우리가 빛의 속도로 갈 수 없다면 :김초엽 소설 ,지은이: 김초엽,허블,2019,,9791190090018,3810,813.7,12,남자,20대,제주
36,팩트풀니스 :우리가 세상을 오해하는 10가지 이유와 세상이 생각보다 괜찮은 이유 ,"지은이: 한스 로슬링,옮긴이: 이창신",김영사,2019,,9788934985068,3300,331.1,11,남자,20대,제주
36,"총, 균, 쇠 :무기, 병균, 금속 은 인류 의 운명 을 어떻게 바꿨는가 ",재레드 다이아몬드 지음 ;김진준 옮김,문학사상,2012,,9788970127248,3900,389,11,남자,20대,제주
36,나는 4시간만 일한다 :디지털 노마드 시대 완전히 새로운 삶의 방식 ,팀 페리스 지음 ;윤동준 옮김,빛과향기,2017,,9791185584454,3320,325.211,11,남자,20대,제주
39,"김락희의 인체 드로잉 :도형화 부터 해부학, 동세까지 단계별로 배운다! ",김락희 지음,성안당,2019,,9788931588507,13600,656.2,10,남자,20대,제주
