순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수,성별,연령,지역
1,이어령의 마지막 수업 ,김지수 지음,열림원,2021,,9791170400523,3100,199.1,78,여자,60세 이상,대구
2,파친코 :이민진 장편소설,이민진 지음 ;이미정 옮김,문학사상,2018,2,9788970129822,4840,843.6,45,여자,60세 이상,대구
3,완전한 행복 :정유정 장편소설 ,지은이: 정유정,은행나무,2021,,9791167370280,3810,813.7,41,여자,60세 이상,대구
4,파친코 :이민진 장편소설,이민진 지음 ;이미정 옮김,문학사상,2018,1,9788970129815,4840,843.6,40,여자,60세 이상,대구
4,(핸드메이드) 사계절 리넨 여성복 25 ,이토 미치요 저 ;손수현 역,Handis(핸디스 소잉스토리),2018,,9791188062188,13590,592.3014,40,여자,60세 이상,대구
4,작별인사 :김영하 장편소설 ,지은이: 김영하,복복서가,2022,,9791191114225,3810,813.62,40,여자,60세 이상,대구
7,(오은영의) 화해 :상처받은 내면의 나와 마주하는 용기 ,오은영 지음,대성,2019,,9788997396870,3180,189.2,39,여자,60세 이상,대구
8,햇빛은 찬란하고 인생은 귀하니까요 :밀라논나 이야기 ,장명숙 지음,김영사,2021,,9788934985051,3810,818,37,여자,60세 이상,대구
8,천년의 질문 :조정래 장편소설 ,저자: 조정래,해냄,2019,1,9788965746829,4810,813.62,37,여자,60세 이상,대구
8,50부터는 인생관을 바꿔야 산다 :큰글자책 ,사이토 다카시 지음 ;황혜숙 옮김,센시오,2021,,9791166570308,3190,199.6,37,여자,60세 이상,대구
11,스스로 행복하라 :큰글자책 ,글: 법정,샘터(샘터사),2020,,9788946421264,3810,814.62,36,여자,60세 이상,대구
11,작별하지 않는다 :한강 장편소설 ,지은이: 한강,문학동네,2021,,9788954682152,3810,813.62,36,여자,60세 이상,대구
13,남아 있는 시간을 위하여:100세 철학자의 대표산문선,김형석,김영사,,,9788934998990,,104,35,여자,60세 이상,대구
13,백년을 살아보니 :대활자본 특별판 ,김형석 지음,알피스페이스,2017,,9791185716534,3190,199.1,35,여자,60세 이상,대구
15,천년의 질문 :조정래 장편소설 ,저자: 조정래,해냄,2019,2,9788965746836,4810,813.62,34,여자,60세 이상,대구
15,천년의 질문 :조정래 장편소설 ,저자: 조정래,해냄,2019,3,9788965746843,4810,813.62,34,여자,60세 이상,대구
17,지금 이대로 좋다 :큰글자책 ,법륜 지음,정토출판,2021,,9791187297314,3810,199.1,33,여자,60세 이상,대구
17,백조와 박쥐 :히가시노 게이고 장편소설 ,지은이: 히가시노 게이고 ;옮긴이: 양윤옥,현대문학,2021,,9791190885928,3830,833.6,33,여자,60세 이상,대구
19,밝은 밤 :최은영 장편소설 ,지은이: 최은영,문학동네,2021,,9788954681179,3810,813.7,32,여자,60세 이상,대구
19,불편한 편의점 :김호연 장편소설 ,지은이: 김호연,나무옆의자,2021,,9791161571188,3810,813.7,32,여자,60세 이상,대구
21,모래알만 한 진실이라도 :박완서 에세이 ,지은이: 박완서,세계사 컨텐츠 그룹,2020,,9788933871553,3810,814.62,31,여자,60세 이상,대구
21,아직 오지 않은 날들을 위하여 :세계적 지성이 전하는 나이듦의 새로운 태도 ,파스칼 브뤼크네르 지음 ;이세진 옮김,인플루엔셜,2021,,9791168340039,3100,199.7,31,여자,60세 이상,대구
23,아몬드손원평 장편소설,손원평,창비,2017,,9788936434267,3810,813.7,30,여자,60세 이상,대구
23,노란집 ,지은이: 박완서 ;그린이: 이철원,열림원,2013,,9788970637778,3810,814.6,30,여자,60세 이상,대구
25,허상의 어릿광대,"히가시노 게이고 (지은이), 김난주 (옮긴이)",재인,2021,,9788990982940,,,29,여자,60세 이상,대구
25,돈의 심리학 :큰글자책 ,모건 하우절 지음 ;이지연 옮김,인플루엔셜,2021,,9791191056877,3320,327.04,29,여자,60세 이상,대구
27,고요할수록 밝아지는 것들 :큰글자책 ,혜민 지음,수오서재,2020,,9791190382243,3810,818,28,여자,60세 이상,대구
28,어른답게 삽시다[큰글자] :미운 백 살이 되고 싶지 않은 어른들을 위하여 :이시형 에세이,이시형 지음,,,,9791167030160,,818,27,여자,60세 이상,대구
28,(법륜 스님의) 행복 :행복해지고 싶지만 길을 몰라 헤매는 당신에게 ,법륜 지음 ;최승미 그림,나무의마음,2017,,9791195906833,3810,199.1,27,여자,60세 이상,대구
30,풀꽃도 꽃이다 :조정래 장편소설,지은이: 조정래,해냄,2016,2,9788965745624,4810,813.62,26,여자,60세 이상,대구
30,소크라테스 익스프레스 :철학이 우리 인생에 스며드는 순간 ,에릭 와이너 지음 ;김하현 옮김,어크로스(어크로스출판그룹),2021,,9791190030922,3100,102,26,여자,60세 이상,대구
30,미드나잇 라이브러리 ,매트 헤이그 지음 ;노진선 옮김,인플루엔셜,2021,,9791191056556,3840,843.6,26,여자,60세 이상,대구
30,돈의 속성 :큰글자책 ,지은이: 김승호,Snowfox(스노우폭스북스),2021,,9791191769029,3320,327.04,26,여자,60세 이상,대구
34,채식주의자:한강 연작소설,한강,창비,2007,,9788936433598,3810,813.6,25,여자,60세 이상,대구
34,영어회화 첫걸음 패턴 72,차봉현 (지은이),버들미디어,2014,,9788964180365,13740,,25,여자,60세 이상,대구
34,돈보다 운을 벌어라 :큰 글씨 책 ,김승호 지음,쌤앤파커스,2017,,9788965704768,3320,325.211,25,여자,60세 이상,대구
34,정글만리 :조정래 장편소설,저자: 조정래,해냄출판사,2013,1,9788965744023,4810,813.62,25,여자,60세 이상,대구
34,센 강의 이름 모를 여인 :기욤 뮈소 장편소설 ,지은이: 기욤 뮈소 ;옮긴이: 양영란,밝은세상,2022,,9788984374386,3860,863,25,여자,60세 이상,대구
34,나는 나로 살기로 했다 :큰글자책 ,글·그림: 김수현,마음의숲,2021,,9791162850862,3810,818,25,여자,60세 이상,대구
40,꽃잎 한 장처럼 :오늘을 살아가는 당신을 위한 이해인 수녀의 시 편지 ,지은이: 이해인,샘터(샘터사),2022,,9788946422056,3810,811.62,24,여자,60세 이상,대구
40,풀꽃도 꽃이다 :조정래 장편소설,지은이: 조정래,해냄,2016,1,9788965745617,4810,813.62,24,여자,60세 이상,대구
40,나는 내 나이가 참 좋다 :큰글자책 ,메리 파이퍼 지음 ;서유라 옮김,이퍼블릭,2020,,9791160573084,3180,189.1,24,여자,60세 이상,대구
40,돈의 속성 :최상위 부자가 말하는 돈에 대한 모든 것 ,지은이: 김승호,Snowfox(스노우폭스북스),2020,,9791188331796,3320,327.04,24,여자,60세 이상,대구
40,꽃샘바람에 흔들린다면 너는 꽃 :류시화 시집 ,지은이: 류시화,수오서재,2022,,9791190382618,3810,811.62,24,여자,60세 이상,대구
40,(입을 때마다 행복한) 핸드메이드 여성복 :making & styling book ,[저자]: 오바라 요코 ;번역: 손수현,Handis(핸디스 소잉스토리),2016,,9791195799107,13590,592.3014,24,여자,60세 이상,대구
46,순례 주택 :유은실 소설 ,지은이: 유은실,비룡소,2021,,9788949123493,44800,813.7,23,여자,60세 이상,대구
46,바깥은 여름 :김애란 소설 ,지은이: 김애란,문학동네,2017,,9788954646079,3810,813.7,23,여자,60세 이상,대구
46,토지 :박경리 대하소설,지은이: 박경리,마로니에북스,2012,1,9788960532410,4810,813.6,23,여자,60세 이상,대구
46,정글만리 :조정래 장편소설,저자: 조정래,해냄출판사,2013,2,9788965744030,4810,813.62,23,여자,60세 이상,대구
46,(큰글자책) 의사의 반란 :건강하려면 병원과 약을 버려라,신우섭 지음,에디터,,,9788967442224,,517.3,23,여자,60세 이상,대구
46,나이듦 수업 :대활자본 ,"지은이: 고미숙,유경",서해문집,2017,,9788974838645,3330,199.7,23,여자,60세 이상,대구
46,(서울 자가에 대기업 다니는) 김 부장 이야기 ,송희구 지음,서삼독,2021,2,9791165344009,3320,325.04,23,여자,60세 이상,대구
46,좋은지 나쁜지 누가 아는가 :큰글자책 ,지은이: 류시화,더숲,2020,,9791190357340,3810,814.62,23,여자,60세 이상,대구
46,초고령사회 일본에서 길을 찾다 :큰글자책 ,김웅철 지음,페이퍼로드,2020,,9791190475211,3300,334.6,23,여자,60세 이상,대구
46,그리움은 아무에게나 생기지 않습니다 ,박근혜 저,가로세로연구소,2021,,9791196661984,3300,340.4,23,여자,60세 이상,대구
56,(최인호의) 인연 :최인호 에세이 ,지은이: 최인호 ;사진: 백종하,랜덤하우스코리아,2010,,9788925535395,3810,814.62,22,여자,60세 이상,대구
56,일인칭 단수 :무라카미 하루키 소설 ,지은이: 무라카미 하루키 ;옮긴이: 홍은주,문학동네,2020,,9788954675987,3830,833.6,22,여자,60세 이상,대구
56,정글만리 :조정래 장편소설,저자: 조정래,해냄출판사,2013,3,9788965744047,4810,813.62,22,여자,60세 이상,대구
56,(趙廷來 大河小說) 太白山脈,趙廷來,해냄출판사,2007,1,9788973377947,4810,813.6,22,여자,60세 이상,대구
56,백년 허리 :허리 보증 기간을 100년으로 늘리는 방법 ,지은이: 정선근,사이언스북스,2015,,9788983717573,3510,514.325,22,여자,60세 이상,대구
56,같이 입고 싶은 Bonpon 커플룩 ,지은이: Bonpon ;옮긴이: 남궁가윤,즐거운상상,2021,,9791155361696,13630,592.301,22,여자,60세 이상,대구
56,(쉽게 배우는) 트임 봉제의 기초 ,미즈노 요시코 지음 ;김수연 옮김,한즈미디어,2019,,9791160073867,13590,592.2,22,여자,60세 이상,대구
56,나의 아름다운 이웃 :박완서 짧은 소설 ,지은이: 박완서,작가정신,2019,,9791160261264,3810,813.62,22,여자,60세 이상,대구
56,달러구트 꿈 백화점 :이미예 장편소설,지은이: 이미예,팩토리나인,2020,,9791165341909,3810,813.7,22,여자,60세 이상,대구
56,저주토끼 (리커버),정보라 (지은이),아작,2022,,9791166686665,,,22,여자,60세 이상,대구
56,행복 예습 :큰글자책 ,김형석 지음,알피스페이스,2020,,9791185716961,3190,191.6,22,여자,60세 이상,대구
56,인생 우화,류시화,연금술사,,,9791186686478,,813.8,22,여자,60세 이상,대구
56,새는 날아가면서 뒤돌아보지 않는다:큰글자책 ,류시화 지음,,2018,,9791186900543,3810,814.6,22,여자,60세 이상,대구
56,당신은 아무일 없던 사람보다 강합니다 :큰글자책 ,지은이: 김창옥,수오서재,2018,,9791187498315,3320,199.1,22,여자,60세 이상,대구
56,코코지니의 친절한 원피스 교실 :재봉틀로 만들 수 있는 원피스의 모든 것 ,지은이: 유진희 ;사진: 방문수,비전비엔피,2021,,9791188053858,13590,592.352,22,여자,60세 이상,대구
56,부서진 여름 :이정명 장편소설 ,지은이: 이정명,은행나무,2021,,9791191071573,3810,813.7,22,여자,60세 이상,대구
56,거꾸로 읽는 세계사 ,유시민 지음,돌베개,2021,,9791191438406,3900,909,22,여자,60세 이상,대구
56,오전의 살림 탐구 :홀가분한 일상을 위한 살림 노하우북 ,정이숙 지음,라이프앤페이지,2021,,9791191462029,13590,591,22,여자,60세 이상,대구
74,오늘 내가 사는 게 재미있는 이유 :큰글자도서 ,김혜남 지음,웅진씽크빅,2017,,9788901217130,3810,818,21,여자,60세 이상,대구
74,눈물 한 방울 :2019-2022 ,이어령 지음,김영사,2022,,9788934961574,3800,818,21,여자,60세 이상,대구
74,장미의 이름은 장미 :은희경 연작소설 ,지은이: 은희경,문학동네,2022,,9788954684736,3810,813.62,21,여자,60세 이상,대구
74,당신이 옳다 :정혜신의 적정심리학,정혜신,해냄출판사,,,9788965749745,,189,21,여자,60세 이상,대구
74,방구석 미술관:가볍고 편하게 시작하는 유쾌한 교양 미술,조원재 지음;위키피디아 본문사진,백도씨,,,9788968332265,,650.4,21,여자,60세 이상,대구
74,식사가 잘못됐습니다 :큰글자책 ,마키타 젠지 지음 ;전선영 옮김,더난콘텐츠그룹,2020,,9788984059993,3510,517.52,21,여자,60세 이상,대구
74,세련되고 편안한 옷 만들기 :내 체형에 맞춘 사계절 옷 ,지은이: 후지츠카 미키 ;옮긴이: 호리에 마사코,리스컴,2021,,9791156162032,13590,592.3014,21,여자,60세 이상,대구
74,"50 이후, 인생을 결정하는 열 가지 힘 :큰글자책 ","B.F. 스키너,이시형 옮김",길벗,2021,,9791165216030,3190,199.6,21,여자,60세 이상,대구
74,어른답게 삽시다 :이시형 에세이 ,지은이·그린이: 이시형,특별한서재,2019,,9791188912506,3810,818,21,여자,60세 이상,대구
83,(이시형 박사의) 둔하게 삽시다,이시형 글;이영미 그림,,2017,,9788947542128,3810,818,20,여자,60세 이상,대구
83,오직 두 사람 :김영하 소설 ,지은이: 김영하,문학동네,2017,,9788954645614,3810,813.62,20,여자,60세 이상,대구
83,기나긴 하루 (큰글자책) - 박완서 소설,박완서 (지은이),문학동네,2021,,9788954679466,,,20,여자,60세 이상,대구
83,7년의 밤 :정유정 장편소설 ,지은이: 정유정,은행나무,2011,,9788956604992,3810,813.7,20,여자,60세 이상,대구
83,(최인호의) 인생 ,지은이: 최인호,여백미디어,2013,,9788958661993,3810,814.62,20,여자,60세 이상,대구
83,(서울 자가에 대기업 다니는) 김 부장 이야기 ,송희구 지음,서삼독,2021,1,9791165343996,3320,325.04,20,여자,60세 이상,대구
83,말투 하나 바꿨을 뿐인데 :큰글자책 ,나이토 요시히토 지음 ;김한나 옮김,유노북스,2018,,9791189279035,3180,189,20,여자,60세 이상,대구
83,네 번의 노크 :케이시 장편소설 ,지은이: 케이시,인플루엔셜,2021,,9791191056136,3810,813.7,20,여자,60세 이상,대구
83,"어서오세요, 휴남동 서점입니다 :황보름 장편소설 ",지은이: 황보름,클레이하우스,2022,,9791197377143,3810,813.7,20,여자,60세 이상,대구
83,지쳤거나 좋아하는 게 없거나 :큰글자책 ,지은이: 글배우,강한별,2021,,9791197472510,3810,818,20,여자,60세 이상,대구
93,그러라 그래 :양희은 에세이 ,지은이: 양희은,김영사,2021,,9788934984979,3810,818,19,여자,60세 이상,대구
93,스스로 행복하라 ,글: 법정,샘터사,2020,,9788946421158,3810,814.62,19,여자,60세 이상,대구
93,혼자 잘해주고 상처받지 마라 :큰글자책 ,유은정 지음,북이십일 21세기북스,2018,,9788950975944,3320,189.2,19,여자,60세 이상,대구
93,여행의 이유 :김영하 산문 ,지은이: 김영하,문학동네,2019,,9788954655972,3810,816.62,19,여자,60세 이상,대구
93,"시선으로부터, :정세랑 장편소설 ",지은이: 정세랑,문학동네,2020,,9788954672214,3810,813.7,19,여자,60세 이상,대구
93,여행의 이유 :큰글자책 ,지은이: 김영하,문학동네,2021,,9788954681209,3810,816.62,19,여자,60세 이상,대구
93,H마트에서 울다 ,미셸 자우너 지음 ;정혜윤 옮김,문학동네,2022,,9788954683371,3840,848,19,여자,60세 이상,대구
93,하얼빈 :김훈 장편소설 ,지은이: 김훈,문학동네,2022,,9788954699914,3810,813.62,19,여자,60세 이상,대구
93,"멈추면, 비로소 보이는 것들 :큰 글씨 책 ",혜민 지음 ;이영철 그림,쌤앤파커스,2015,,9788965702528,3810,818,19,여자,60세 이상,대구
93,원피스 기본 패턴집 - 자유롭게 조합하여 나만의 원피스 만들기,"노기 요코 (지은이), 남궁가윤 (옮긴이)",한즈미디어(한스미디어),2021,,9791160075915,,,19,여자,60세 이상,대구
93,운을 읽는 변호사 :큰글자책 특별판 ,니시나카 쓰토무 지음 ;최서희 옮김,알투스,2018,,9791186116227,3320,199.1,19,여자,60세 이상,대구
93,"물고기는 존재하지 않는다 :상실, 사랑 그리고 숨어 있는 삶의 질서에 관한 이야기 ",룰루 밀러 지음 ;정지인 옮김,곰출판,2021,,9791189327156,3400,490.99,19,여자,60세 이상,대구
93,헌책방 기담 수집가 ,지은이: 윤성근 ;황정하,프시케의숲,2021,,9791189336462,3810,818,19,여자,60세 이상,대구
93,우리가 인생이라 부르는 것들 - 자기 삶의 언어를 찾는 열네 번의 시 강의,정재찬 지음,인플루엔셜,2020,,9791189995539,3810,811.6209,19,여자,60세 이상,대구
107,마음이 살짝 기운다 :나태주 신작 시집 ,나태주 쓰고 ;로아 그리다,RHK(알에이치코리아),2019,,9788925565736,3810,811.62,18,여자,60세 이상,대구
107,"(코믹 메이플스토리) 수학도둑 :창의사고력 강화, 수리논술력을 키워 주는 스토리텔링 수학의 선구자!",글: 송도수 ;그림: 서정 엔터테인먼트,서울문화사,2015-2017,54,9788926385364,67410,410,18,여자,60세 이상,대구
107,가재가 노래하는 곳 :델리아 오언스 장편소설 ,지은이: 델리아 오언스 ;옮긴이: 김선형,살림출판사,2019,,9788952240569,3840,843.6,18,여자,60세 이상,대구
107,내 심장을 쏴라 :정유정 장편소설 ,지은이: 정유정,은행나무,2009,,9788956602998,3810,813.6,18,여자,60세 이상,대구
107,인생견문록 :대활자본 특별판 ,지은이: 김홍신,해냄,2017,,9788965746232,3810,814.62,18,여자,60세 이상,대구
107,방구석 미술관,조원재 지음,백도씨,2020,2,9788968332845,3600,650.4,18,여자,60세 이상,대구
107,한강:趙廷來 大河小說,趙廷來,해냄출판사,2007,3,9788973378333,4810,813.6,18,여자,60세 이상,대구
107,내 몸 아프지 않는 기적의 건강법 :얼마나 오래 사는가의 문제를 넘어 얼마나 건강하고 즐겁게 노후를 보낼 것인가 ,김명호 편저,산수야,2017,,9788980974115,3510,517.3,18,여자,60세 이상,대구
107,인생이 빛나는 정리의 마법 ,곤도 마리에 지음 ;홍성민 옮김,더난출판,2017,,9788984058873,3320,595.4,18,여자,60세 이상,대구
107,혼불 :대하소설,崔明姬,매안,2009,1,9788993607017,4810,813.6,18,여자,60세 이상,대구
