순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수,성별,연령,지역
1,파친코 :이민진 장편소설,이민진 지음 ;이미정 옮김,문학사상,2018,2,9788970129822,4840,843.6,105,남자,60세 이상,부산
1,불편한 편의점 :김호연 장편소설 ,지은이: 김호연,나무옆의자,2021,,9791161571188,3810,813.7,105,남자,60세 이상,부산
3,천년의 질문 :조정래 장편소설 ,저자: 조정래,해냄,2019,1,9788965746829,4810,813.62,98,남자,60세 이상,부산
3,파친코 :이민진 장편소설,이민진 지음 ;이미정 옮김,문학사상,2018,1,9788970129815,4840,843.6,98,남자,60세 이상,부산
5,전설의 보스 =이원호 장편소설 /The boss of legend ,이원호 지음,한결미디어,2021,1,9791159161490,4810,813.62,93,남자,60세 이상,부산
6,이어령의 마지막 수업 ,김지수 지음,열림원,2021,,9791170400523,3100,199.1,92,남자,60세 이상,부산
7,전설의 보스 =이원호 장편소설 /The boss of legend ,이원호 지음,한결미디어,2021,2,9791159161506,4810,813.62,91,남자,60세 이상,부산
8,전설의 보스 =이원호 장편소설 /The boss of legend ,이원호 지음,한결미디어,2021,3,9791159161513,4810,813.62,88,남자,60세 이상,부산
9,암살자 :이원호 장편소설 ,이원호 지음,한결미디어,2021,1,9791159161445,4810,813.7,82,남자,60세 이상,부산
10,"거인의 탄생 :이원호의 성장, 개척, 기업소설 ",지은이: 이원호,한결미디어,2018,1,9791159161049,4810,813.7,77,남자,60세 이상,부산
11,암살자 :이원호 장편소설 ,이원호 지음,한결미디어,2021,3,9791159161469,4810,813.7,75,남자,60세 이상,부산
11,황제 :이원호 장편개척소설 ,이원호 지음,한결미디어,2021,1,9791159161544,4810,813.62,75,남자,60세 이상,부산
13,늙는다는 착각 :하버드 심리학 거장이 전하는 건강하고 지혜롭게 사는 법 ,엘렌 랭어 지음 ;변용란 옮김,유노콘텐츠그룹,2022,,9791190826976,3180,183.7,74,남자,60세 이상,부산
14,천년의 질문 :조정래 장편소설 ,저자: 조정래,해냄,2019,2,9788965746836,4810,813.62,73,남자,60세 이상,부산
15,황제 :이원호 장편개척소설 ,이원호 지음,한결미디어,2021,2,9791159161551,4810,813.62,72,남자,60세 이상,부산
16,직지 :김진명 장편소설 ,지은이: 김진명,쌤앤파커스,2019,1,9788965708322,4810,813.62,71,남자,60세 이상,부산
16,암살자 :이원호 장편소설 ,이원호 지음,한결미디어,2021,2,9791159161452,4810,813.7,71,남자,60세 이상,부산
